stage,imputer,missing_rate,replicate,fold,n_train,n_test,train_test_overlap,imputer_object_id,correlation_source,has_corr_csv_path
classification,MissForest,0.0,3,2,1286,322,0,2214837085648,n/a,False
classification,MissForest,0.0,3,3,1286,322,0,2214837079888,n/a,False
classification,MissForest,0.0,3,4,1287,321,0,2214837086928,n/a,False
classification,MissForest,0.0,3,5,1287,321,0,2214837081168,n/a,False
imputation,SimpleMean,0.0,4,1,1286,322,0,2214785351312,n/a,False
imputation,SimpleMean,0.0,4,2,1286,322,0,2214785351504,n/a,False
imputation,SimpleMean,0.0,4,3,1286,322,0,2214837321808,n/a,False
imputation,SimpleMean,0.0,4,4,1287,321,0,2214837322000,n/a,False
imputation,SimpleMean,0.0,4,5,1287,321,0,2214837322192,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,1,1286,322,0,2214837322384,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,2,1286,322,0,2214837322576,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,3,1286,322,0,2214837322768,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,4,1287,321,0,2214837322960,n/a,False
imputation,"KNN(k=5,dist)",0.0,4,5,1287,321,0,2214837323152,n/a,False
imputation,RFECA_SVR(k=5),0.0,4,1,1286,322,0,2214957094448,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,4,2,1286,322,0,2214957094224,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,4,3,1286,322,0,2214957092656,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,4,4,1287,321,0,2214957092432,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.0,4,5,1287,321,0,2214957092208,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,1,1286,322,0,2214957091984,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,2,1286,322,0,2214957091760,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,3,1286,322,0,2214957091536,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,4,1287,321,0,2214957091312,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.0,4,5,1287,321,0,2214957091088,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,1,1286,322,0,2214957090864,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,2,1286,322,0,2214957090640,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,3,1286,322,0,2214957090416,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,4,1287,321,0,2214957090192,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.0,4,5,1287,321,0,2214957089968,training_fold_X.corr(),False
imputation,MissForest,0.0,4,1,1286,322,0,2214786084176,n/a,False
imputation,MissForest,0.0,4,2,1286,322,0,2214786087376,n/a,False
imputation,MissForest,0.0,4,3,1286,322,0,2214786084816,n/a,False
imputation,MissForest,0.0,4,4,1287,321,0,2214786088656,n/a,False
imputation,MissForest,0.0,4,5,1287,321,0,2214786085136,n/a,False
classification,SimpleMean,0.0,4,1,1286,322,0,2214837328912,n/a,False
classification,SimpleMean,0.0,4,2,1286,322,0,2214837329488,n/a,False
classification,SimpleMean,0.0,4,3,1286,322,0,2215162476880,n/a,False
classification,SimpleMean,0.0,4,4,1287,321,0,2215093341264,n/a,False
classification,SimpleMean,0.0,4,5,1287,321,0,2215094215952,n/a,False
classification,"KNN(k=5,dist)",0.0,4,1,1286,322,0,2214837328720,n/a,False
classification,"KNN(k=5,dist)",0.0,4,2,1286,322,0,2215042651856,n/a,False
classification,"KNN(k=5,dist)",0.0,4,3,1286,322,0,2215043002256,n/a,False
classification,"KNN(k=5,dist)",0.0,4,4,1287,321,0,2214837799056,n/a,False
classification,"KNN(k=5,dist)",0.0,4,5,1287,321,0,2214837723472,n/a,False
classification,RFECA_SVR(k=5),0.0,4,1,1286,322,0,2214990775024,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,4,2,1286,322,0,2214957283184,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,4,3,1286,322,0,2214888287472,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,4,4,1287,321,0,2214888600112,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.0,4,5,1287,321,0,2215161800400,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,1,1286,322,0,2215111113904,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,2,1286,322,0,2215111006192,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,3,1286,322,0,2215196490928,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,4,1287,321,0,2215329537104,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.0,4,5,1287,321,0,2215330105392,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,1,1286,322,0,2215463277008,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,2,1286,322,0,2215464152080,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,3,1286,322,0,2215597636784,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,4,1287,321,0,2215597351312,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.0,4,5,1287,321,0,2215597587408,training_fold_X.corr(),False
classification,MissForest,0.0,4,1,1286,322,0,2214837083728,n/a,False
classification,MissForest,0.0,4,2,1286,322,0,2214837086928,n/a,False
classification,MissForest,0.0,4,3,1286,322,0,2214837085648,n/a,False
classification,MissForest,0.0,4,4,1287,321,0,2214837081808,n/a,False
classification,MissForest,0.0,4,5,1287,321,0,2214837085008,n/a,False
imputation,SimpleMean,0.0,5,1,1286,322,0,2214785351312,n/a,False
imputation,SimpleMean,0.0,5,2,1286,322,0,2214785351504,n/a,False
imputation,SimpleMean,0.0,5,3,1286,322,0,2215094190160,n/a,False
imputation,SimpleMean,0.0,5,4,1287,321,0,2215094190352,n/a,False
imputation,SimpleMean,0.0,5,5,1287,321,0,2215094190544,n/a,False
imputation,"KNN(k=5,dist)",0.0,5,1,1286,322,0,2215094190736,n/a,False
imputation,"KNN(k=5,dist)",0.0,5,2,1286,322,0,2215094190928,n/a,False
imputation,"KNN(k=5,dist)",0.0,5,3,1286,322,0,2215094191120,n/a,False
