imputer,missing_rate,model,subtype,metric,mean,std,n_rows
SimpleMean,0.2,EnsembleSoft,LumB,precision,0.8556444447830477,0.034409778458931436,50
SimpleMean,0.2,EnsembleSoft,LumB,recall,0.8639999999999999,0.0423109904242261,50
SimpleMean,0.2,EnsembleSoft,Her2,f1,0.7703956635679168,0.04369293030963901,50
SimpleMean,0.2,EnsembleSoft,Her2,precision,0.8030772502045774,0.05106463185073621,50
SimpleMean,0.2,EnsembleSoft,Her2,recall,0.7455656565656565,0.07217187909986898,50
SimpleMean,0.2,EnsembleSoft,Basal,f1,0.9137185056311374,0.038493088047809675,50
SimpleMean,0.2,EnsembleSoft,Basal,precision,0.9550099380380523,0.03197648983275076,50
SimpleMean,0.2,EnsembleSoft,Basal,recall,0.8781416957026714,0.06069672976792423,50
"KNN(k=5,dist)",0.2,EnsembleSoft,LumA,f1,0.9142181581436962,0.010118803983840258,50
"KNN(k=5,dist)",0.2,EnsembleSoft,LumA,precision,0.8992277881612594,0.02385127746167916,50
"KNN(k=5,dist)",0.2,EnsembleSoft,LumA,recall,0.931142857142857,0.030433491711313827,50
"KNN(k=5,dist)",0.2,EnsembleSoft,LumB,f1,0.8624013764203511,0.02036254148694997,50
"KNN(k=5,dist)",0.2,EnsembleSoft,LumB,precision,0.859165620657737,0.03194875665421547,50
"KNN(k=5,dist)",0.2,EnsembleSoft,LumB,recall,0.868,0.04343808864121273,50
"KNN(k=5,dist)",0.2,EnsembleSoft,Her2,f1,0.7898474664458349,0.04151369789626847,50
"KNN(k=5,dist)",0.2,EnsembleSoft,Her2,precision,0.8187853238609405,0.047472287391801635,50
"KNN(k=5,dist)",0.2,EnsembleSoft,Her2,recall,0.767848484848485,0.07029939678955209,50
"KNN(k=5,dist)",0.2,EnsembleSoft,Basal,f1,0.9222055851642926,0.03280144712635965,50
"KNN(k=5,dist)",0.2,EnsembleSoft,Basal,precision,0.9688860246201105,0.02605753880657029,50
"KNN(k=5,dist)",0.2,EnsembleSoft,Basal,recall,0.8814634146341465,0.052276347748120934,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumA,f1,0.9146468715171668,0.01461700063547296,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumA,precision,0.9021975048000286,0.021177164950240808,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumA,recall,0.9290000000000002,0.03716891886750621,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumB,f1,0.8645704197414956,0.02345019751676305,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumB,precision,0.8608608708750661,0.037461174452490205,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumB,recall,0.8705263157894738,0.040475996492315106,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Her2,f1,0.7843142533016746,0.041739146201698794,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Her2,precision,0.8094058588551342,0.04893052355328419,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Her2,recall,0.7664747474747474,0.07354310968381474,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Basal,f1,0.919991922734667,0.03498764885010514,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Basal,precision,0.9624615572352867,0.024509981147385815,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Basal,recall,0.8823693379790941,0.05241341944297218,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumA,f1,0.9144239341168876,0.012318670364465264,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumA,precision,0.9016282644174389,0.020800927371687684,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumA,recall,0.9291428571428573,0.0357824422542346,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumB,f1,0.8660900068321802,0.021851546143374825,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumB,precision,0.8633299106723793,0.03413724165286938,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumB,recall,0.8709473684210526,0.04017092769044684,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Her2,f1,0.7844041644247542,0.042654467828270974,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Her2,precision,0.8119120714160608,0.056010760950729176,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Her2,recall,0.7651313131313131,0.07396406222024132,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Basal,f1,0.9187128980368748,0.03814880318448554,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Basal,precision,0.9575943061180073,0.028990500807382,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Basal,recall,0.8842740998838561,0.05559448040659117,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumA,f1,0.9145835040741715,0.015233776038058708,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumA,precision,0.9023981312722265,0.020464308465694008,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumA,recall,0.9287142857142859,0.0387618128331324,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumB,f1,0.8647855081862238,0.02064384003334651,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumB,precision,0.8616869920668639,0.035810665078833404,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumB,recall,0.8701052631578947,0.03855083065486396,50
RFECA_SVR(k=20),0.2,EnsembleSoft,Her2,f1,0.7864999600933292,0.04145596227726997,50
RFECA_SVR(k=20),0.2,EnsembleSoft,Her2,precision,0.81250504764584,0.04712437177328485,50
RFECA_SVR(k=20),0.2,EnsembleSoft,Her2,recall,0.7686565656565656,0.0781059378898584,50
