stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,f1_LumA,precision_LumA,recall_LumA,f1_LumB,precision_LumB,recall_LumB,f1_Her2,precision_Her2,recall_Her2,f1_Basal,precision_Basal,recall_Basal,seed,mechanism,imputer_display,protocol,source_artifact
classification,MissForest,SVC,0.3,8,3,0.8635483146544791,0.8594820384294068,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8936170212765957,0.8873239436619719,0.9,0.8315789473684211,0.8315789473684211,0.8315789473684211,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.951219512195122,0.975,0.9285714285714286,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,SVC,0.3,8,4,0.8641766763910512,0.8606954377814455,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9084249084249084,0.9323308270676692,0.8857142857142857,0.8374384236453202,0.7870370370370371,0.8947368421052632,0.7710843373493976,0.8421052631578947,0.7111111111111111,0.9397590361445785,0.9285714285714286,0.951219512195122,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,SVC,0.3,8,5,0.8792400398978156,0.85788334472545,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9027777777777778,0.8783783783783784,0.9285714285714286,0.8673469387755102,0.8415841584158416,0.8947368421052632,0.810126582278481,0.9142857142857144,0.7272727272727273,0.9367088607594936,1.0,0.8809523809523809,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,LogReg,0.3,8,1,0.8127811447513877,0.8154448621553885,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8646616541353384,0.9126984126984128,0.8214285714285714,0.8097560975609757,0.7545454545454545,0.8736842105263158,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8433734939759037,0.8536585365853658,0.8333333333333334,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,LogReg,0.3,8,2,0.8649185178095793,0.8562552213868003,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8958333333333334,0.8716216216216216,0.9214285714285714,0.8342245989304813,0.8478260869565217,0.8210526315789474,0.813953488372093,0.8536585365853658,0.7777777777777778,0.9156626506024096,0.926829268292683,0.9047619047619048,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,LogReg,0.3,8,3,0.8288255294428959,0.8323308270676691,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8732394366197183,0.8611111111111112,0.8857142857142857,0.7912087912087912,0.8275862068965517,0.7578947368421053,0.7096774193548387,0.6875,0.7333333333333333,0.9411764705882352,0.9302325581395348,0.9523809523809524,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,LogReg,0.3,8,4,0.8581528765352295,0.8589097234957312,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9010989010989012,0.924812030075188,0.8785714285714286,0.85,0.8095238095238095,0.8947368421052632,0.7529411764705882,0.8,0.7111111111111111,0.9285714285714286,0.9069767441860463,0.951219512195122,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,LogReg,0.3,8,5,0.8179208292634047,0.8003389154704944,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.91156462585034,0.8701298701298701,0.9571428571428572,0.8297872340425532,0.8387096774193549,0.8210526315789474,0.6585365853658537,0.7105263157894737,0.6136363636363636,0.8717948717948718,0.9444444444444444,0.8095238095238095,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",LogReg,0.3,8,1,0.865829300541036,0.8675856307435255,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9051094890510948,0.9253731343283582,0.8857142857142857,0.8775510204081632,0.8514851485148515,0.9052631578947368,0.8131868131868132,0.8043478260869565,0.8222222222222222,0.8674698795180723,0.8780487804878049,0.8571428571428571,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",LogReg,0.3,8,2,0.8437618952791172,0.8384398496240602,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9078498293515358,0.869281045751634,0.95,0.8379888268156425,0.8928571428571429,0.7894736842105263,0.7586206896551724,0.7857142857142857,0.7333333333333333,0.8705882352941177,0.8604651162790697,0.8809523809523809,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",LogReg,0.3,8,3,0.8455435291339263,0.84578111946533,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8763250883392226,0.8671328671328671,0.8857142857142857,0.8108108108108109,0.8333333333333334,0.7894736842105263,0.7311827956989247,0.7083333333333334,0.7555555555555555,0.963855421686747,0.975609756097561,0.9523809523809524,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",LogReg,0.3,8,4,0.8478203932608311,0.8429332986938892,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8896797153024911,0.8865248226950354,0.8928571428571429,0.845360824742268,0.8282828282828283,0.8631578947368421,0.7294117647058823,0.775,0.6888888888888889,0.926829268292683,0.926829268292683,0.926829268292683,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",LogReg,0.3,8,5,0.8513789692378952,0.8376310093415357,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9097222222222222,0.8851351351351351,0.9357142857142856,0.8601036269430051,0.8469387755102041,0.8736842105263158,0.7088607594936709,0.8,0.6363636363636364,0.926829268292683,0.95,0.9047619047619048,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,LogReg,0.3,8,1,0.8539973021640909,0.8566729323308271,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8929889298892989,0.9236641221374046,0.8642857142857143,0.864321608040201,0.8269230769230769,0.9052631578947368,0.7912087912087912,0.782608695652174,0.8,0.8674698795180723,0.8780487804878049,0.8571428571428571,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,LogReg,0.3,8,2,0.8817304699657641,0.8762635756056808,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9333333333333332,0.9172413793103448,0.95,0.8994708994708994,0.9042553191489362,0.8947368421052632,0.8,0.85,0.7555555555555555,0.8941176470588236,0.8837209302325582,0.9047619047619048,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,LogReg,0.3,8,3,0.837475778593503,0.8343671679197995,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8819444444444444,0.8581081081081081,0.9071428571428573,0.7978142076502732,0.8295454545454546,0.7684210526315789,0.7415730337078652,0.75,0.7333333333333333,0.9285714285714286,0.9285714285714286,0.9285714285714286,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,LogReg,0.3,8,4,0.8595561521731925,0.8647462151313242,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8953068592057761,0.9051094890510948,0.8857142857142857,0.837696335078534,0.8333333333333334,0.8421052631578947,0.7640449438202247,0.7727272727272727,0.7555555555555555,0.9411764705882352,0.9090909090909092,0.975609756097561,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,LogReg,0.3,8,5,0.8653475213890618,0.8539445203918888,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9140893470790378,0.8807947019867549,0.95,0.8449197860962567,0.8586956521739131,0.8315789473684211,0.75,0.8333333333333334,0.6818181818181818,0.9523809523809524,0.9523809523809524,0.9523809523809524,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,RF,0.3,8,1,0.8486179968428011,0.8343984962406015,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9064748201438848,0.9130434782608696,0.9,0.8374384236453202,0.7870370370370371,0.8947368421052632,0.7674418604651163,0.8048780487804879,0.7333333333333333,0.8831168831168831,0.9714285714285714,0.8095238095238095,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,RF,0.3,8,2,0.8223890137340921,0.803623642439432,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8926174496644296,0.8417721518987342,0.95,0.8324324324324325,0.8555555555555555,0.8105263157894737,0.725,0.8285714285714286,0.6444444444444445,0.8395061728395061,0.8717948717948718,0.8095238095238095,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,RF,0.3,8,3,0.8312951424518329,0.8163638262322472,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8650519031141869,0.8389261744966443,0.8928571428571429,0.774869109947644,0.7708333333333334,0.7789473684210526,0.7469879518072289,0.8157894736842105,0.6888888888888889,0.9382716049382716,0.9743589743589745,0.9047619047619048,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,RF,0.3,8,4,0.8277116380070756,0.8113469649734091,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9059233449477352,0.8843537414965986,0.9285714285714286,0.8324873096446701,0.803921568627451,0.8631578947368421,0.675,0.7714285714285715,0.6,0.8974358974358975,0.945945945945946,0.8536585365853658,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,RF,0.3,8,5,0.8074671068558243,0.774763613579403,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.8675496688741722,0.808641975308642,0.9357142857142856,0.806282722513089,0.8020833333333334,0.8105263157894737,0.7027027027027027,0.8666666666666667,0.5909090909090909,0.8533333333333334,0.9696969696969696,0.7619047619047619,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",RF,0.3,8,1,0.855444365793444,0.8425960735171261,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9236363636363636,0.9407407407407408,0.9071428571428573,0.8737864077669902,0.8108108108108109,0.9473684210526316,0.7865168539325843,0.7954545454545454,0.7777777777777778,0.8378378378378378,0.96875,0.7380952380952381,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",RF,0.3,8,2,0.8835104008744616,0.8672305764411028,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9387755102040816,0.8961038961038961,0.9857142857142858,0.8972972972972973,0.9222222222222224,0.8736842105263158,0.8372093023255814,0.8780487804878049,0.8,0.8607594936708861,0.918918918918919,0.8095238095238095,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",RF,0.3,8,3,0.8420671690964501,0.8338763575605681,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8732394366197183,0.8611111111111112,0.8857142857142857,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.95,1.0,0.9047619047619048,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",RF,0.3,8,4,0.8435342235192039,0.8276157874360699,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8951048951048951,0.8767123287671232,0.9142857142857144,0.8426395939086294,0.8137254901960784,0.8736842105263158,0.725,0.8285714285714286,0.6444444444444445,0.9113924050632912,0.9473684210526316,0.8780487804878049,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",RF,0.3,8,5,0.8331478999991705,0.8038163590795169,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.8896321070234113,0.8364779874213837,0.95,0.837696335078534,0.8333333333333334,0.8421052631578947,0.7105263157894737,0.84375,0.6136363636363636,0.8947368421052632,1.0,0.8095238095238095,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,RF,0.3,8,1,0.847254770358703,0.8335108604845447,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9010989010989012,0.924812030075188,0.8785714285714286,0.8365384615384616,0.7699115044247787,0.9157894736842104,0.7865168539325843,0.7954545454545454,0.7777777777777778,0.8648648648648649,1.0,0.7619047619047619,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,RF,0.3,8,2,0.8805929975880715,0.8683166248955723,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9387755102040816,0.8961038961038961,0.9857142857142858,0.8901098901098901,0.9310344827586208,0.8526315789473684,0.8045977011494253,0.8333333333333334,0.7777777777777778,0.8888888888888888,0.9230769230769232,0.8571428571428571,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,RF,0.3,8,3,0.847739661752857,0.8360588972431078,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8710801393728222,0.8503401360544217,0.8928571428571429,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7674418604651163,0.8048780487804879,0.7333333333333333,0.9629629629629628,1.0,0.9285714285714286,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,RF,0.3,8,4,0.8596598444929676,0.844532061861972,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8982456140350877,0.8827586206896552,0.9142857142857144,0.8629441624365483,0.8333333333333334,0.8947368421052632,0.7407407407407407,0.8333333333333334,0.6666666666666666,0.9367088607594936,0.9736842105263158,0.902439024390244,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,RF,0.3,8,5,0.8508298926855627,0.8215595807701072,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.8918918918918919,0.8461538461538461,0.9428571428571428,0.8556701030927835,0.8383838383838383,0.8736842105263158,0.7466666666666667,0.9032258064516128,0.6363636363636364,0.9090909090909092,1.0,0.8333333333333334,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,GB,0.3,8,1,0.7997252139811901,0.7910401002506265,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8805970149253731,0.921875,0.8428571428571429,0.7942583732057417,0.7280701754385965,0.8736842105263158,0.7021276595744681,0.673469387755102,0.7333333333333333,0.821917808219178,0.967741935483871,0.7142857142857143,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,GB,0.3,8,2,0.8461827008149168,0.8349728487886382,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9121621621621622,0.8653846153846154,0.9642857142857144,0.8603351955307262,0.9166666666666666,0.8105263157894737,0.7727272727272727,0.7906976744186046,0.7555555555555555,0.8395061728395061,0.8717948717948718,0.8095238095238095,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,GB,0.3,8,3,0.8809718857580007,0.8747076023391813,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9090909090909092,0.8904109589041096,0.9285714285714286,0.8387096774193549,0.8571428571428571,0.8210526315789474,0.8260869565217391,0.8085106382978723,0.8444444444444444,0.95,1.0,0.9047619047619048,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,GB,0.3,8,4,0.8588810265663168,0.8507778592823523,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9154929577464788,0.9027777777777778,0.9285714285714286,0.8586387434554974,0.8541666666666666,0.8631578947368421,0.75,0.7674418604651163,0.7333333333333333,0.9113924050632912,0.9473684210526316,0.8780487804878049,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,GB,0.3,8,5,0.8330035948457001,0.8047562087035771,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9,0.84375,0.9642857142857144,0.8359788359788359,0.8404255319148937,0.8315789473684211,0.7012987012987013,0.8181818181818182,0.6136363636363636,0.8947368421052632,1.0,0.8095238095238095,1080,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",GB,0.3,8,1,0.8442762744275315,0.8355889724310778,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8953068592057761,0.9051094890510948,0.8857142857142857,0.8542713567839196,0.8173076923076923,0.8947368421052632,0.7741935483870968,0.75,0.8,0.8533333333333334,0.9696969696969696,0.7619047619047619,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",GB,0.3,8,2,0.8424118133737933,0.8258040935672515,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.906040268456376,0.8544303797468354,0.9642857142857144,0.8839779005524862,0.9302325581395348,0.8421052631578947,0.7441860465116279,0.7804878048780488,0.7111111111111111,0.8354430379746836,0.8918918918918919,0.7857142857142857,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",GB,0.3,8,3,0.8603099120082816,0.8555137844611529,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8229166666666666,0.8144329896907216,0.8315789473684211,0.782608695652174,0.7659574468085106,0.8,0.95,1.0,0.9047619047619048,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",GB,0.3,8,4,0.8425465073107806,0.8360953195998125,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9078014184397164,0.9014084507042254,0.9142857142857144,0.8497409326424871,0.8367346938775511,0.8631578947368421,0.7126436781609196,0.7380952380952381,0.6888888888888889,0.9,0.9230769230769232,0.8780487804878049,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,"KNN(k=5,dist)",GB,0.3,8,5,0.855084456502713,0.8306989063568011,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9172413793103448,0.8866666666666667,0.95,0.8730964467005076,0.8431372549019608,0.9052631578947368,0.75,0.8333333333333334,0.6818181818181818,0.88,1.0,0.7857142857142857,1080,mcar,KNN,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,GB,0.3,8,1,0.8433462793929297,0.8391604010025063,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8856088560885609,0.916030534351145,0.8571428571428571,0.8374384236453202,0.7870370370370371,0.8947368421052632,0.8125,0.7647058823529411,0.8666666666666667,0.8378378378378378,0.96875,0.7380952380952381,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,GB,0.3,8,2,0.8839047579230322,0.8751148705096073,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9383561643835616,0.9013157894736842,0.9785714285714284,0.9010989010989012,0.942528735632184,0.8631578947368421,0.8045977011494253,0.8333333333333334,0.7777777777777778,0.891566265060241,0.902439024390244,0.8809523809523809,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,GB,0.3,8,3,0.8773515857396885,0.8714390142021721,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8865248226950354,0.8802816901408451,0.8928571428571429,0.837696335078534,0.8333333333333334,0.8421052631578947,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.9629629629629628,1.0,0.9285714285714286,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,GB,0.3,8,4,0.8357969323571935,0.8297983271186096,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8880866425992779,0.8978102189781022,0.8785714285714286,0.8341708542713567,0.7980769230769231,0.8736842105263158,0.7209302325581395,0.7560975609756098,0.6888888888888889,0.9,0.9230769230769232,0.8780487804878049,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,MissForest,GB,0.3,8,5,0.8416421761615762,0.8159318751424014,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.8775510204081632,0.8376623376623377,0.9214285714285714,0.8601036269430051,0.8469387755102041,0.8736842105263158,0.7341772151898734,0.8285714285714286,0.6590909090909091,0.8947368421052632,1.0,0.8095238095238095,1080,mcar,MissForest,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,SVC,0.3,9,1,0.8399983269548488,0.8340643274853801,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9037037037037036,0.9384615384615383,0.8714285714285714,0.8695652173913043,0.8035714285714286,0.9473684210526316,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.8311688311688312,0.9142857142857144,0.7619047619047619,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,SVC,0.3,9,2,0.8530298949699376,0.8447890559732665,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.903448275862069,0.8733333333333333,0.9357142857142856,0.819672131147541,0.8522727272727273,0.7894736842105263,0.8172043010752689,0.7916666666666666,0.8444444444444444,0.8717948717948718,0.9444444444444444,0.8095238095238095,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
classification,SimpleMean,SVC,0.3,9,3,0.8464815274862995,0.8432017543859649,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.902097902097902,0.8835616438356164,0.9214285714285714,0.8152173913043478,0.8426966292134831,0.7894736842105263,0.717391304347826,0.7021276595744681,0.7333333333333333,0.951219512195122,0.975,0.9285714285714286,1081,mcar,Mean,imputer_within_cv,metabric_multiclf_mcar_20260729_031215
