cohort,mechanism,missing_rate,metric,higher_is_better,method_a,method_b,mean_a,mean_b,delta_a_minus_b,wilcoxon_stat,p_value,rank_biserial_r,n_pairs,note,p_holm
discovery,mar,0.1,rmse,False,"KNN(k=5,dist)",MissForest,2.1978076836959892,2.018421128757418,0.17938655493857114,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.1,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=10),2.299340362759831,2.4673704994704417,-0.16803013671061073,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.1,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),2.299340362759831,2.7391707486616017,-0.4398303859017707,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.1,rmse,False,RFECA_SVR(k=5),MissForest,2.299340362759831,2.018421128757418,0.2809192340024129,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.1,rmse,False,RFECA_SVR(k=10),RFECA_SVR(k=20),2.4673704994704417,2.7391707486616017,-0.27180024919115997,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.1,rmse,False,RFECA_SVR(k=10),MissForest,2.4673704994704417,2.018421128757418,0.44894937071302365,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.1,rmse,False,RFECA_SVR(k=20),MissForest,2.7391707486616017,2.018421128757418,0.7207496199041836,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.2,rmse,False,SimpleMean,"KNN(k=5,dist)",2.944471595191907,2.202264428425988,0.7422071667659189,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.2,rmse,False,SimpleMean,RFECA_SVR(k=5),2.944471595191907,2.4281262483168207,0.5163453468750863,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.2,rmse,False,SimpleMean,RFECA_SVR(k=10),2.944471595191907,2.532989989419828,0.41148160577207893,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.2,rmse,False,SimpleMean,RFECA_SVR(k=20),2.944471595191907,2.875325803708043,0.06914579148386402,9.0,0.064453125,0.6727272727272727,10,,0.064453125
discovery,mar,0.2,rmse,False,SimpleMean,MissForest,2.944471595191907,2.1148904888293627,0.8295811063625442,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.2,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=5),2.202264428425988,2.4281262483168207,-0.22586181989083265,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.2,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=10),2.202264428425988,2.532989989419828,-0.33072556099384,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.2,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=20),2.202264428425988,2.875325803708043,-0.6730613752820549,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.2,rmse,False,"KNN(k=5,dist)",MissForest,2.202264428425988,2.1148904888293627,0.08737393959662532,2.0,0.005859375,0.9272727272727272,10,,0.029296875
discovery,mar,0.2,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=10),2.4281262483168207,2.532989989419828,-0.10486374110300734,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.2,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),2.4281262483168207,2.875325803708043,-0.44719955539122225,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.2,rmse,False,RFECA_SVR(k=5),MissForest,2.4281262483168207,2.1148904888293627,0.31323575948745797,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.2,rmse,False,RFECA_SVR(k=10),RFECA_SVR(k=20),2.532989989419828,2.875325803708043,-0.3423358142882149,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.2,rmse,False,RFECA_SVR(k=10),MissForest,2.532989989419828,2.1148904888293627,0.4180995005904653,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.2,rmse,False,RFECA_SVR(k=20),MissForest,2.875325803708043,2.1148904888293627,0.7604353148786802,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.3,rmse,False,SimpleMean,"KNN(k=5,dist)",2.93204585025975,2.284470673693334,0.6475751765664164,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.3,rmse,False,SimpleMean,RFECA_SVR(k=5),2.93204585025975,2.5556382894695586,0.37640756079019155,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.3,rmse,False,SimpleMean,RFECA_SVR(k=10),2.93204585025975,2.8020246525021455,0.13002119775760468,7.0,0.037109375,0.7454545454545455,10,,0.037109375
discovery,mar,0.3,rmse,False,SimpleMean,RFECA_SVR(k=20),2.93204585025975,3.0672129711786233,-0.13516712091887317,1.0,0.00390625,-0.9636363636363636,10,,0.029296875
discovery,mar,0.3,rmse,False,SimpleMean,MissForest,2.93204585025975,2.152384195473986,0.7796616547857642,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.3,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=5),2.284470673693334,2.5556382894695586,-0.27116761577622484,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=10),2.284470673693334,2.8020246525021455,-0.5175539788088117,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=20),2.284470673693334,3.0672129711786233,-0.7827422974852896,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,rmse,False,"KNN(k=5,dist)",MissForest,2.284470673693334,2.152384195473986,0.13208647821934782,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.3,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=10),2.5556382894695586,2.8020246525021455,-0.24638636303258687,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),2.5556382894695586,3.0672129711786233,-0.5115746817090647,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,rmse,False,RFECA_SVR(k=5),MissForest,2.5556382894695586,2.152384195473986,0.40325409399557266,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.3,rmse,False,RFECA_SVR(k=10),RFECA_SVR(k=20),2.8020246525021455,3.0672129711786233,-0.26518831867647785,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,rmse,False,RFECA_SVR(k=10),MissForest,2.8020246525021455,2.152384195473986,0.6496404570281595,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.3,rmse,False,RFECA_SVR(k=20),MissForest,3.0672129711786233,2.152384195473986,0.9148287757046374,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.05,corr_rv,True,SimpleMean,"KNN(k=5,dist)",0.9878405996994146,0.9943017860791958,-0.006461186379781214,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.05,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.9878405996994146,0.9936628057456757,-0.005822206046261047,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.05,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.9878405996994146,0.9922723901812829,-0.0044317904818682585,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.05,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.9878405996994146,0.9899348508292555,-0.0020942511298408517,2.0,0.005859375,-0.9272727272727272,10,,0.029296875
discovery,mar,0.05,corr_rv,True,SimpleMean,MissForest,0.9878405996994146,0.9953590366828836,-0.00751843698346899,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.05,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9943017860791958,0.9936628057456757,0.0006389803335201671,12.0,0.130859375,0.5636363636363637,10,,0.130859375
discovery,mar,0.05,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9943017860791958,0.9922723901812829,0.0020293958979129556,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.05,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9943017860791958,0.9899348508292555,0.004366935249940362,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.05,corr_rv,True,"KNN(k=5,dist)",MissForest,0.9943017860791958,0.9953590366828836,-0.001057250603687776,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.05,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9936628057456757,0.9922723901812829,0.0013904155643927885,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.05,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9936628057456757,0.9899348508292555,0.0037279549164201953,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.05,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9936628057456757,0.9953590366828836,-0.0016962309372079432,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.05,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9922723901812829,0.9899348508292555,0.002337539352027407,4.0,0.013671875,0.8545454545454545,10,,0.029296875
discovery,mar,0.05,corr_rv,True,RFECA_SVR(k=10),MissForest,0.9922723901812829,0.9953590366828836,-0.0030866465016007316,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.05,corr_rv,True,RFECA_SVR(k=20),MissForest,0.9899348508292555,0.9953590366828836,-0.005424185853628138,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.1,corr_rv,True,SimpleMean,"KNN(k=5,dist)",0.9767277308923916,0.9881625295888018,-0.011434798696410176,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.1,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.9767277308923916,0.9867367373314815,-0.010009006439089863,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.1,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.9767277308923916,0.984118505000293,-0.007390774107901343,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.1,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.9767277308923916,0.9794746924902071,-0.0027469615978155115,1.0,0.00390625,-0.9636363636363636,10,,0.029296875
discovery,mar,0.1,corr_rv,True,SimpleMean,MissForest,0.9767277308923916,0.9902940253436092,-0.013566294451217598,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.1,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9881625295888018,0.9867367373314815,0.001425792257320313,2.0,0.005859375,0.9272727272727272,10,,0.029296875
discovery,mar,0.1,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9881625295888018,0.984118505000293,0.004044024588508832,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.1,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9881625295888018,0.9794746924902071,0.008687837098594664,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.1,corr_rv,True,"KNN(k=5,dist)",MissForest,0.9881625295888018,0.9902940253436092,-0.002131495754807422,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.1,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9867367373314815,0.984118505000293,0.002618232331188519,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.1,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9867367373314815,0.9794746924902071,0.007262044841274351,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.1,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9867367373314815,0.9902940253436092,-0.003557288012127735,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.1,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.984118505000293,0.9794746924902071,0.004643812510085832,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.1,corr_rv,True,RFECA_SVR(k=10),MissForest,0.984118505000293,0.9902940253436092,-0.006175520343316254,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.1,corr_rv,True,RFECA_SVR(k=20),MissForest,0.9794746924902071,0.9902940253436092,-0.010819332853402086,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.2,corr_rv,True,SimpleMean,"KNN(k=5,dist)",0.948716014990462,0.9767158685511621,-0.027999853560700116,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.2,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.948716014990462,0.9718248027986197,-0.023108787808157727,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.2,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.948716014990462,0.9663473544422615,-0.01763133945179951,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.2,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.948716014990462,0.9533145528376433,-0.004598537847181339,4.0,0.013671875,-0.8545454545454545,10,,0.029296875
discovery,mar,0.2,corr_rv,True,SimpleMean,MissForest,0.948716014990462,0.9819462641031208,-0.033230249112658816,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.2,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9767158685511621,0.9718248027986197,0.0048910657525423895,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.2,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9767158685511621,0.9663473544422615,0.010368514108900606,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.2,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9767158685511621,0.9533145528376433,0.023401315713518778,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.2,corr_rv,True,"KNN(k=5,dist)",MissForest,0.9767158685511621,0.9819462641031208,-0.0052303955519587,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.2,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9718248027986197,0.9663473544422615,0.005477448356358217,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.2,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9718248027986197,0.9533145528376433,0.018510249960976388,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.2,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9718248027986197,0.9819462641031208,-0.01012146130450109,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.2,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9663473544422615,0.9533145528376433,0.013032801604618172,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.2,corr_rv,True,RFECA_SVR(k=10),MissForest,0.9663473544422615,0.9819462641031208,-0.015598909660859306,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.2,corr_rv,True,RFECA_SVR(k=20),MissForest,0.9533145528376433,0.9819462641031208,-0.028631711265477477,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,corr_rv,True,SimpleMean,"KNN(k=5,dist)",0.9116598357490139,0.9633384089117574,-0.05167857316274349,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.9116598357490139,0.9463820415615005,-0.03472220581248664,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.9116598357490139,0.9295804394756875,-0.01792060372667359,1.0,0.00390625,-0.9636363636363636,10,,0.029296875
discovery,mar,0.3,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.9116598357490139,0.9139264296406088,-0.0022665938915948924,21.0,0.556640625,-0.23636363636363633,10,,0.556640625
discovery,mar,0.3,corr_rv,True,SimpleMean,MissForest,0.9116598357490139,0.9711386610011562,-0.05947882525214232,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9633384089117574,0.9463820415615005,0.01695636735025685,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.3,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9633384089117574,0.9295804394756875,0.0337579694360699,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.3,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9633384089117574,0.9139264296406088,0.0494119792711486,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.3,corr_rv,True,"KNN(k=5,dist)",MissForest,0.9633384089117574,0.9711386610011562,-0.007800252089398829,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9463820415615005,0.9295804394756875,0.01680160208581305,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.3,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9463820415615005,0.9139264296406088,0.03245561192089175,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.3,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9463820415615005,0.9711386610011562,-0.02475661943965568,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9295804394756875,0.9139264296406088,0.015654009835078697,0.0,0.001953125,1.0,10,,0.029296875
discovery,mar,0.3,corr_rv,True,RFECA_SVR(k=10),MissForest,0.9295804394756875,0.9711386610011562,-0.04155822152546873,0.0,0.001953125,-1.0,10,,0.029296875
discovery,mar,0.3,corr_rv,True,RFECA_SVR(k=20),MissForest,0.9139264296406088,0.9711386610011562,-0.05721223136054743,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.05,f1_macro,True,SimpleMean,"KNN(k=5,dist)",0.8807230463647768,0.8803363082962823,0.00038673806849454095,21.0,0.556640625,0.23636363636363633,10,,1.0
metabric,mar,0.05,f1_macro,True,SimpleMean,RFECA_SVR(k=5),0.8807230463647768,0.8801272587714714,0.0005957875933054746,18.0,0.375,0.34545454545454546,10,,1.0
metabric,mar,0.05,f1_macro,True,SimpleMean,RFECA_SVR(k=10),0.8807230463647768,0.8812410534187956,-0.0005180070540187209,18.0,0.375,-0.34545454545454546,10,,1.0
metabric,mar,0.05,f1_macro,True,SimpleMean,RFECA_SVR(k=20),0.8807230463647768,0.8816077162833883,-0.0008846699186114693,25.0,0.845703125,0.09090909090909094,10,,1.0
metabric,mar,0.05,f1_macro,True,SimpleMean,MissForest,0.8807230463647768,0.8805805867748587,0.00014245958991809804,24.0,0.76953125,0.12727272727272732,10,,1.0
metabric,mar,0.05,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.8803363082962823,0.8801272587714714,0.00020904952481093364,26.0,0.921875,0.054545454545454564,10,,1.0
metabric,mar,0.05,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.8803363082962823,0.8812410534187956,-0.0009047451225132619,21.0,0.556640625,-0.23636363636363633,10,,1.0
metabric,mar,0.05,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.8803363082962823,0.8816077162833883,-0.0012714079871060102,20.0,0.4921875,-0.2727272727272727,10,,1.0
metabric,mar,0.05,f1_macro,True,"KNN(k=5,dist)",MissForest,0.8803363082962823,0.8805805867748587,-0.0002442784785764429,23.0,0.6953125,-0.16363636363636358,10,,1.0
metabric,mar,0.05,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.8801272587714714,0.8812410534187956,-0.0011137946473241955,17.0,0.322265625,-0.38181818181818183,10,,1.0
metabric,mar,0.05,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.8801272587714714,0.8816077162833883,-0.0014804575119169439,15.0,0.232421875,-0.4545454545454546,10,,1.0
metabric,mar,0.05,f1_macro,True,RFECA_SVR(k=5),MissForest,0.8801272587714714,0.8805805867748587,-0.00045332800338737655,19.0,0.431640625,-0.3090909090909091,10,,1.0
metabric,mar,0.05,f1_macro,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.8812410534187956,0.8816077162833883,-0.00036666286459274833,27.0,1.0,-0.018181818181818077,10,,1.0
metabric,mar,0.05,f1_macro,True,RFECA_SVR(k=10),MissForest,0.8812410534187956,0.8805805867748587,0.000660466643936819,21.0,0.556640625,0.23636363636363633,10,,1.0
metabric,mar,0.05,f1_macro,True,RFECA_SVR(k=20),MissForest,0.8816077162833883,0.8805805867748587,0.0010271295085295673,20.0,0.4921875,0.2727272727272727,10,,1.0
metabric,mar,0.1,f1_macro,True,SimpleMean,"KNN(k=5,dist)",0.8743290626841953,0.8778545991857504,-0.003525536501555071,12.0,0.130859375,-0.5636363636363637,10,,1.0
metabric,mar,0.1,f1_macro,True,SimpleMean,RFECA_SVR(k=5),0.8743290626841953,0.8787595376156411,-0.004430474931445771,8.0,0.048828125,-0.709090909090909,10,,0.68359375
metabric,mar,0.1,f1_macro,True,SimpleMean,RFECA_SVR(k=10),0.8743290626841953,0.8768648126699196,-0.002535749985724256,13.0,0.16015625,-0.5272727272727273,10,,1.0
metabric,mar,0.1,f1_macro,True,SimpleMean,RFECA_SVR(k=20),0.8743290626841953,0.8779987803856862,-0.0036697177014909377,10.0,0.083984375,-0.6363636363636365,10,,1.0
metabric,mar,0.1,f1_macro,True,SimpleMean,MissForest,0.8743290626841953,0.8791786876085735,-0.0048496249243782374,6.0,0.02734375,-0.7818181818181817,10,,0.41015625
metabric,mar,0.1,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.8778545991857504,0.8787595376156411,-0.0009049384298907004,15.0,0.232421875,-0.4545454545454546,10,,1.0
metabric,mar,0.1,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.8778545991857504,0.8768648126699196,0.000989786515830815,18.0,0.375,0.34545454545454546,10,,1.0
metabric,mar,0.1,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.8778545991857504,0.8779987803856862,-0.00014418119993586664,25.0,0.845703125,-0.09090909090909083,10,,1.0
metabric,mar,0.1,f1_macro,True,"KNN(k=5,dist)",MissForest,0.8778545991857504,0.8791786876085735,-0.0013240884228231664,17.0,0.322265625,-0.38181818181818183,10,,1.0
metabric,mar,0.1,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.8787595376156411,0.8768648126699196,0.0018947249457215154,15.0,0.232421875,0.4545454545454546,10,,1.0
metabric,mar,0.1,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.8787595376156411,0.8779987803856862,0.0007607572299548337,23.0,0.6953125,0.1636363636363637,10,,1.0
metabric,mar,0.1,f1_macro,True,RFECA_SVR(k=5),MissForest,0.8787595376156411,0.8791786876085735,-0.000419149992932466,27.0,1.0,-0.018181818181818077,10,,1.0
metabric,mar,0.1,f1_macro,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.8768648126699196,0.8779987803856862,-0.0011339677157666816,15.0,0.232421875,-0.4545454545454546,10,,1.0
metabric,mar,0.1,f1_macro,True,RFECA_SVR(k=10),MissForest,0.8768648126699196,0.8791786876085735,-0.0023138749386539814,9.0,0.064453125,-0.6727272727272726,10,,0.837890625
metabric,mar,0.1,f1_macro,True,RFECA_SVR(k=20),MissForest,0.8779987803856862,0.8791786876085735,-0.0011799072228872998,13.0,0.16015625,-0.5272727272727273,10,,1.0
metabric,mar,0.2,f1_macro,True,SimpleMean,"KNN(k=5,dist)",0.8635717320954566,0.8721681465435436,-0.008596414448087009,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,f1_macro,True,SimpleMean,RFECA_SVR(k=5),0.8635717320954566,0.8708808668237511,-0.007309134728294531,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,f1_macro,True,SimpleMean,RFECA_SVR(k=10),0.8635717320954566,0.8709077508526741,-0.007336018757217566,1.0,0.00390625,-0.9636363636363636,10,,0.046875
metabric,mar,0.2,f1_macro,True,SimpleMean,RFECA_SVR(k=20),0.8635717320954566,0.8710153657068591,-0.007443633611402545,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.2,f1_macro,True,SimpleMean,MissForest,0.8635717320954566,0.8707923202001207,-0.007220588104664083,1.0,0.00390625,-0.9636363636363636,10,,0.046875
metabric,mar,0.2,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.8721681465435436,0.8708808668237511,0.001287279719792478,18.0,0.375,0.34545454545454546,10,,1.0
metabric,mar,0.2,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.8721681465435436,0.8709077508526741,0.0012603956908694425,16.0,0.275390625,0.4181818181818182,10,,1.0
metabric,mar,0.2,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.8721681465435436,0.8710153657068591,0.0011527808366844638,19.0,0.431640625,0.3090909090909091,10,,1.0
metabric,mar,0.2,f1_macro,True,"KNN(k=5,dist)",MissForest,0.8721681465435436,0.8707923202001207,0.0013758263434229256,19.0,0.431640625,0.3090909090909091,10,,1.0
metabric,mar,0.2,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.8708808668237511,0.8709077508526741,-2.688402892303543e-05,26.0,0.921875,0.054545454545454564,10,,1.0
metabric,mar,0.2,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.8708808668237511,0.8710153657068591,-0.00013449888310801406,26.0,0.921875,-0.05454545454545445,10,,1.0
metabric,mar,0.2,f1_macro,True,RFECA_SVR(k=5),MissForest,0.8708808668237511,0.8707923202001207,8.854662363044774e-05,27.0,1.0,0.018181818181818188,10,,1.0
metabric,mar,0.2,f1_macro,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.8709077508526741,0.8710153657068591,-0.00010761485418497863,25.0,0.845703125,-0.09090909090909083,10,,1.0
metabric,mar,0.2,f1_macro,True,RFECA_SVR(k=10),MissForest,0.8709077508526741,0.8707923202001207,0.00011543065255348317,20.0,0.4921875,-0.2727272727272727,10,,1.0
metabric,mar,0.2,f1_macro,True,RFECA_SVR(k=20),MissForest,0.8710153657068591,0.8707923202001207,0.0002230455067384618,27.0,1.0,-0.018181818181818077,10,,1.0
metabric,mar,0.3,f1_macro,True,SimpleMean,"KNN(k=5,dist)",0.8480200851951301,0.848245423395533,-0.00022533820040293584,25.0,0.845703125,-0.09090909090909083,10,,1.0
metabric,mar,0.3,f1_macro,True,SimpleMean,RFECA_SVR(k=5),0.8480200851951301,0.8557480643509361,-0.007727979155806031,3.0,0.009765625,-0.8909090909090909,10,,0.087890625
metabric,mar,0.3,f1_macro,True,SimpleMean,RFECA_SVR(k=10),0.8480200851951301,0.8576248921493402,-0.009604806954210177,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,f1_macro,True,SimpleMean,RFECA_SVR(k=20),0.8480200851951301,0.8585895875390565,-0.010569502343926396,3.0,0.009765625,-0.8909090909090909,10,,0.087890625
metabric,mar,0.3,f1_macro,True,SimpleMean,MissForest,0.8480200851951301,0.8606189427022096,-0.012598857507079564,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.848245423395533,0.8557480643509361,-0.007502640955403095,0.0,0.001953125,-1.0,10,,0.029296875
metabric,mar,0.3,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.848245423395533,0.8576248921493402,-0.00937946875380724,1.0,0.00390625,-0.9636363636363636,10,,0.04296875
metabric,mar,0.3,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.848245423395533,0.8585895875390565,-0.01034416414352346,2.0,0.005859375,-0.9272727272727272,10,,0.05859375
