imputer,missing_rate,model,subtype,metric,mean,std,n_rows
RFECA_SVR(k=5),0.1,EnsembleSoft,Basal,recall,0.8833914053426248,0.054793440218306,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumA,f1,0.9225621381525996,0.013143694471997808,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumA,precision,0.907223841592889,0.01930941068682548,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumA,recall,0.9398571428571428,0.03581879751927445,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumB,f1,0.877720664739931,0.01717523635693049,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumB,precision,0.8751364472044629,0.03347569729998623,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumB,recall,0.8818947368421053,0.02964275582725211,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Her2,f1,0.7880409246420679,0.037216448140157336,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Her2,precision,0.8190472783973022,0.05330489452072145,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Her2,recall,0.7656060606060606,0.07070303975905784,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Basal,f1,0.9239545532086821,0.03293192732285401,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Basal,precision,0.9669931738509857,0.02346211422846744,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Basal,recall,0.8862717770034844,0.053471362839351735,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumA,f1,0.9222131504583463,0.013642014597147136,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumA,precision,0.9076586458240347,0.020034619377012175,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumA,recall,0.9387142857142856,0.03628092757849297,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumB,f1,0.8773404473533821,0.0191594589454715,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumB,precision,0.8722844416329834,0.03433564403172934,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumB,recall,0.884,0.030410908183361295,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Her2,f1,0.7912266557431791,0.04212506922702361,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Her2,precision,0.82539478642399,0.051198530501505836,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Her2,recall,0.7655858585858586,0.07456771983872494,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Basal,f1,0.9245830487944993,0.032466255019665415,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Basal,precision,0.9665120303783371,0.02356654732562369,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Basal,recall,0.8877235772357724,0.052295298466647266,50
MissForest,0.1,EnsembleSoft,LumA,f1,0.9217245879859823,0.014846190440848298,50
MissForest,0.1,EnsembleSoft,LumA,precision,0.9071921107957149,0.017443971162825485,50
MissForest,0.1,EnsembleSoft,LumA,recall,0.9381428571428572,0.03781324810977512,50
MissForest,0.1,EnsembleSoft,LumB,f1,0.8778296719402617,0.01984995690337851,50
MissForest,0.1,EnsembleSoft,LumB,precision,0.874278515026226,0.03624556035724742,50
MissForest,0.1,EnsembleSoft,LumB,recall,0.8829473684210525,0.02889723223931263,50
MissForest,0.1,EnsembleSoft,Her2,f1,0.7915449230990478,0.03995151512116185,50
MissForest,0.1,EnsembleSoft,Her2,precision,0.8241548363343655,0.051104334427674994,50
MissForest,0.1,EnsembleSoft,Her2,recall,0.7665151515151514,0.06828669869211737,50
MissForest,0.1,EnsembleSoft,Basal,f1,0.9235666838185272,0.035104755244226925,50
MissForest,0.1,EnsembleSoft,Basal,precision,0.9623306162272225,0.028782421642722718,50
MissForest,0.1,EnsembleSoft,Basal,recall,0.8896515679442509,0.05543796167646787,50
SimpleMean,0.2,EnsembleSoft,LumA,f1,0.9093783713416747,0.012478599738038818,50
SimpleMean,0.2,EnsembleSoft,LumA,precision,0.8980271891613103,0.02515742542113047,50
SimpleMean,0.2,EnsembleSoft,LumA,recall,0.9227142857142857,0.034834349475389874,50
SimpleMean,0.2,EnsembleSoft,LumB,f1,0.8552232543289646,0.021239330688485766,50
SimpleMean,0.2,EnsembleSoft,LumB,precision,0.8491507084954641,0.034186410236045885,50
SimpleMean,0.2,EnsembleSoft,LumB,recall,0.8639999999999999,0.045254913944625406,50
SimpleMean,0.2,EnsembleSoft,Her2,f1,0.7829118669178012,0.03464148733335588,50
SimpleMean,0.2,EnsembleSoft,Her2,precision,0.8107171002509171,0.047711411045514344,50
SimpleMean,0.2,EnsembleSoft,Her2,recall,0.7612727272727272,0.06026085636402613,50
SimpleMean,0.2,EnsembleSoft,Basal,f1,0.916781146673083,0.031657654567996935,50
SimpleMean,0.2,EnsembleSoft,Basal,precision,0.9590823292687675,0.03175218741810365,50
SimpleMean,0.2,EnsembleSoft,Basal,recall,0.8795354239256679,0.04768695126002244,50
"KNN(k=5,dist)",0.2,EnsembleSoft,LumA,f1,0.9138996145398258,0.013359731298275557,50
"KNN(k=5,dist)",0.2,EnsembleSoft,LumA,precision,0.9028625141213231,0.02114602890029276,50
"KNN(k=5,dist)",0.2,EnsembleSoft,LumA,recall,0.9267142857142858,0.03586876212843713,50
"KNN(k=5,dist)",0.2,EnsembleSoft,LumB,f1,0.8631808503899532,0.018755595047665014,50
"KNN(k=5,dist)",0.2,EnsembleSoft,LumB,precision,0.8536732539928586,0.03591548825520482,50
"KNN(k=5,dist)",0.2,EnsembleSoft,LumB,recall,0.8749473684210526,0.03479115631356176,50
"KNN(k=5,dist)",0.2,EnsembleSoft,Her2,f1,0.7818943627066787,0.040880906169772364,50
