stage,imputer,missing_rate,replicate,fold,rmse,mae,n_masked_test_values,n_eligible_cells,n_artificially_masked_cells,n_legacy_imputed_cells_in_cohort,n_legacy_imputed_cells_in_metric_target,target_cell_policy,n_train,n_test,degenerate_constant_preds,seed
imputation,"KNN(k=5,dist)",0.1,5,3,0.7175087890839827,0.47825347651222866,1693,80400,8040,0,0,originally_observed_only,1286,322,False,1057
imputation,"KNN(k=5,dist)",0.1,5,4,0.7130821128605188,0.4724311457818509,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1057
imputation,"KNN(k=5,dist)",0.1,5,5,0.7103790260769024,0.47740819475628926,1569,80400,8040,0,0,originally_observed_only,1287,321,False,1057
imputation,RFECA_SVR(k=5),0.1,5,1,0.6993826623148983,0.4738674771873925,1611,80400,8040,0,0,originally_observed_only,1286,322,False,1057
imputation,RFECA_SVR(k=5),0.1,5,2,0.7407758203154962,0.4868872174600183,1554,80400,8040,0,0,originally_observed_only,1286,322,False,1057
imputation,RFECA_SVR(k=5),0.1,5,3,0.7431606272903108,0.48033961895020477,1693,80400,8040,0,0,originally_observed_only,1286,322,False,1057
imputation,RFECA_SVR(k=5),0.1,5,4,0.7121192142830761,0.4614827568138739,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1057
imputation,RFECA_SVR(k=5),0.1,5,5,0.7016777715742405,0.47462778602983785,1569,80400,8040,0,0,originally_observed_only,1287,321,False,1057
imputation,RFECA_SVR(k=10),0.1,5,1,0.6837416024965088,0.46165117644385667,1611,80400,8040,0,0,originally_observed_only,1286,322,False,1057
imputation,RFECA_SVR(k=10),0.1,5,2,0.7257420493395864,0.4721379813058927,1554,80400,8040,0,0,originally_observed_only,1286,322,False,1057
imputation,RFECA_SVR(k=10),0.1,5,3,0.7253056900596563,0.4707576112332551,1693,80400,8040,0,0,originally_observed_only,1286,322,False,1057
imputation,RFECA_SVR(k=10),0.1,5,4,0.6962392766409732,0.45396702080687373,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1057
imputation,RFECA_SVR(k=10),0.1,5,5,0.6818963098226627,0.4649677338919398,1569,80400,8040,0,0,originally_observed_only,1287,321,False,1057
imputation,RFECA_SVR(k=20),0.1,5,1,0.6803809695331774,0.4608074883168564,1611,80400,8040,0,0,originally_observed_only,1286,322,False,1057
imputation,RFECA_SVR(k=20),0.1,5,2,0.703257419126095,0.4613937635793289,1554,80400,8040,0,0,originally_observed_only,1286,322,False,1057
imputation,RFECA_SVR(k=20),0.1,5,3,0.7172619709220833,0.46227269133711296,1693,80400,8040,0,0,originally_observed_only,1286,322,False,1057
imputation,RFECA_SVR(k=20),0.1,5,4,0.704492163707243,0.45724937688572653,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1057
imputation,RFECA_SVR(k=20),0.1,5,5,0.6669199149718328,0.45241578874076005,1569,80400,8040,0,0,originally_observed_only,1287,321,False,1057
imputation,SimpleMean,0.1,6,1,1.1214725261208884,0.7683543845692036,1558,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,SimpleMean,0.1,6,2,1.0883177006330742,0.7583958808065803,1670,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,SimpleMean,0.1,6,3,0.9909802603860327,0.7108841748619579,1641,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,SimpleMean,0.1,6,4,1.0502978037931971,0.7448574154252167,1590,80400,8040,0,0,originally_observed_only,1287,321,False,1058
imputation,SimpleMean,0.1,6,5,1.092245741049421,0.7552089602793717,1581,80400,8040,0,0,originally_observed_only,1287,321,False,1058
imputation,"KNN(k=5,dist)",0.1,6,1,0.6941012699355578,0.4625240388185755,1558,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,"KNN(k=5,dist)",0.1,6,2,0.7067969274885165,0.4728726154230277,1670,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,"KNN(k=5,dist)",0.1,6,3,0.6538637919916394,0.4541592000371977,1641,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,"KNN(k=5,dist)",0.1,6,4,0.655257432706007,0.4506560185979593,1590,80400,8040,0,0,originally_observed_only,1287,321,False,1058
imputation,"KNN(k=5,dist)",0.1,6,5,0.7036004722145442,0.45785677036721806,1581,80400,8040,0,0,originally_observed_only,1287,321,False,1058
imputation,RFECA_SVR(k=5),0.1,6,1,0.707233127492187,0.4687623402863084,1558,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,RFECA_SVR(k=5),0.1,6,2,0.7359737719237349,0.4821150580566376,1670,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,RFECA_SVR(k=5),0.1,6,3,0.6628304846408009,0.44263302944279526,1641,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,RFECA_SVR(k=5),0.1,6,4,0.6969510835295195,0.45670652030617714,1590,80400,8040,0,0,originally_observed_only,1287,321,False,1058
imputation,RFECA_SVR(k=5),0.1,6,5,0.726797340140052,0.4703123065525885,1581,80400,8040,0,0,originally_observed_only,1287,321,False,1058
imputation,RFECA_SVR(k=10),0.1,6,1,0.6902350186649094,0.4578297895135705,1558,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,RFECA_SVR(k=10),0.1,6,2,0.7059782385204383,0.4664020616822435,1670,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,RFECA_SVR(k=10),0.1,6,3,0.6575583106091598,0.43192132414298007,1641,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,RFECA_SVR(k=10),0.1,6,4,0.6688630059417346,0.4414133626521956,1590,80400,8040,0,0,originally_observed_only,1287,321,False,1058
imputation,RFECA_SVR(k=10),0.1,6,5,0.7199993227862485,0.45540971498270977,1581,80400,8040,0,0,originally_observed_only,1287,321,False,1058
imputation,RFECA_SVR(k=20),0.1,6,1,0.6898075992477115,0.45616056595465393,1558,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,RFECA_SVR(k=20),0.1,6,2,0.7005849880088258,0.4663473672966975,1670,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,RFECA_SVR(k=20),0.1,6,3,0.6570111771444367,0.4323339136578557,1641,80400,8040,0,0,originally_observed_only,1286,322,False,1058
imputation,RFECA_SVR(k=20),0.1,6,4,0.6716423672720072,0.44888291329501684,1590,80400,8040,0,0,originally_observed_only,1287,321,False,1058
imputation,RFECA_SVR(k=20),0.1,6,5,0.7244926901576767,0.45870848135800163,1581,80400,8040,0,0,originally_observed_only,1287,321,False,1058
imputation,SimpleMean,0.1,7,1,1.0169766547087726,0.7250541405899636,1630,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,SimpleMean,0.1,7,2,1.0934364444628308,0.7647453319809939,1617,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,SimpleMean,0.1,7,3,1.053597427268698,0.7436155106847865,1595,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,SimpleMean,0.1,7,4,1.0119849806588987,0.7053864008344617,1605,80400,8040,0,0,originally_observed_only,1287,321,False,1059
imputation,SimpleMean,0.1,7,5,1.08451288283789,0.7593515728966813,1593,80400,8040,0,0,originally_observed_only,1287,321,False,1059
imputation,"KNN(k=5,dist)",0.1,7,1,0.6805025842177651,0.462170544738125,1630,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,"KNN(k=5,dist)",0.1,7,2,0.7062165302758081,0.48514364406830796,1617,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,"KNN(k=5,dist)",0.1,7,3,0.6816113118160843,0.4642295017692909,1595,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,"KNN(k=5,dist)",0.1,7,4,0.6614763067185814,0.44527350033527935,1605,80400,8040,0,0,originally_observed_only,1287,321,False,1059
imputation,"KNN(k=5,dist)",0.1,7,5,0.7117701203249521,0.4728897658694443,1593,80400,8040,0,0,originally_observed_only,1287,321,False,1059
imputation,RFECA_SVR(k=5),0.1,7,1,0.7110743893628313,0.46670157255103856,1630,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,RFECA_SVR(k=5),0.1,7,2,0.697749310825836,0.46342695092007413,1617,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,RFECA_SVR(k=5),0.1,7,3,0.6871109292579327,0.4559807506336694,1595,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,RFECA_SVR(k=5),0.1,7,4,0.6627531303207799,0.44315112811362084,1605,80400,8040,0,0,originally_observed_only,1287,321,False,1059
imputation,RFECA_SVR(k=5),0.1,7,5,0.7251494509913687,0.48472544301140347,1593,80400,8040,0,0,originally_observed_only,1287,321,False,1059
imputation,RFECA_SVR(k=10),0.1,7,1,0.7065446674985479,0.4617511288137272,1630,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,RFECA_SVR(k=10),0.1,7,2,0.6781953763392135,0.4488599405020312,1617,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,RFECA_SVR(k=10),0.1,7,3,0.679819711217023,0.44665705851588056,1595,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,RFECA_SVR(k=10),0.1,7,4,0.6411067688509586,0.43141198707095224,1605,80400,8040,0,0,originally_observed_only,1287,321,False,1059
imputation,RFECA_SVR(k=10),0.1,7,5,0.7124015302073174,0.47028473881169713,1593,80400,8040,0,0,originally_observed_only,1287,321,False,1059
imputation,RFECA_SVR(k=20),0.1,7,1,0.7116350930895169,0.47030590431159314,1630,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,RFECA_SVR(k=20),0.1,7,2,0.668632664883182,0.44173323435838796,1617,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,RFECA_SVR(k=20),0.1,7,3,0.679988385826907,0.44500002421838364,1595,80400,8040,0,0,originally_observed_only,1286,322,False,1059
imputation,RFECA_SVR(k=20),0.1,7,4,0.6431417829481206,0.4304207981898524,1605,80400,8040,0,0,originally_observed_only,1287,321,False,1059
imputation,RFECA_SVR(k=20),0.1,7,5,0.7122186127097749,0.4716994631720949,1593,80400,8040,0,0,originally_observed_only,1287,321,False,1059
imputation,SimpleMean,0.1,8,1,1.0955428260379825,0.7627065045864787,1625,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,SimpleMean,0.1,8,2,1.1104136956971689,0.7810773162687622,1590,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,SimpleMean,0.1,8,3,1.1160697553671242,0.7592828691058349,1630,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,SimpleMean,0.1,8,4,1.0754053990429615,0.7523687469182693,1586,80400,8040,0,0,originally_observed_only,1287,321,False,1060
imputation,SimpleMean,0.1,8,5,1.0803569710709748,0.7535476211869543,1609,80400,8040,0,0,originally_observed_only,1287,321,False,1060
imputation,"KNN(k=5,dist)",0.1,8,1,0.7036065434480242,0.48377315017443273,1625,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,"KNN(k=5,dist)",0.1,8,2,0.671003558655966,0.46476787530051716,1590,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,"KNN(k=5,dist)",0.1,8,3,0.6792112421891223,0.4585638970325265,1630,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,"KNN(k=5,dist)",0.1,8,4,0.6779049779672695,0.4563728713677541,1586,80400,8040,0,0,originally_observed_only,1287,321,False,1060
imputation,"KNN(k=5,dist)",0.1,8,5,0.6865051749201011,0.4670486796372587,1609,80400,8040,0,0,originally_observed_only,1287,321,False,1060
imputation,RFECA_SVR(k=5),0.1,8,1,0.7634846520850472,0.4965586557073696,1625,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,RFECA_SVR(k=5),0.1,8,2,0.7061782356483378,0.47447650501430516,1590,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,RFECA_SVR(k=5),0.1,8,3,0.6998636723907004,0.46524326029805363,1630,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,RFECA_SVR(k=5),0.1,8,4,0.7088277534724343,0.4627656837025896,1586,80400,8040,0,0,originally_observed_only,1287,321,False,1060
imputation,RFECA_SVR(k=5),0.1,8,5,0.7113254456253114,0.473102689144696,1609,80400,8040,0,0,originally_observed_only,1287,321,False,1060
imputation,RFECA_SVR(k=10),0.1,8,1,0.7136372021993505,0.4696288548116543,1625,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,RFECA_SVR(k=10),0.1,8,2,0.7052140830380071,0.4695559550499576,1590,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,RFECA_SVR(k=10),0.1,8,3,0.6678656424452315,0.4461243336001029,1630,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,RFECA_SVR(k=10),0.1,8,4,0.7034003615564716,0.455268276989474,1586,80400,8040,0,0,originally_observed_only,1287,321,False,1060
imputation,RFECA_SVR(k=10),0.1,8,5,0.7018200248312537,0.45972512069098137,1609,80400,8040,0,0,originally_observed_only,1287,321,False,1060
imputation,RFECA_SVR(k=20),0.1,8,1,0.7170057140320126,0.4735175765214928,1625,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,RFECA_SVR(k=20),0.1,8,2,0.7051217118984724,0.4706935964218591,1590,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,RFECA_SVR(k=20),0.1,8,3,0.6632583464718641,0.4469726020739457,1630,80400,8040,0,0,originally_observed_only,1286,322,False,1060
imputation,RFECA_SVR(k=20),0.1,8,4,0.6907842058740298,0.45561929589369676,1586,80400,8040,0,0,originally_observed_only,1287,321,False,1060
imputation,RFECA_SVR(k=20),0.1,8,5,0.7001547539506053,0.459177599394352,1609,80400,8040,0,0,originally_observed_only,1287,321,False,1060
imputation,SimpleMean,0.1,9,1,1.0561369468203647,0.7305052694497735,1614,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,SimpleMean,0.1,9,2,1.0452778535451224,0.7307113317673853,1609,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,SimpleMean,0.1,9,3,1.057427010030898,0.7463375308900241,1575,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,SimpleMean,0.1,9,4,1.0295271026402615,0.7249898257969428,1629,80400,8040,0,0,originally_observed_only,1287,321,False,1061
imputation,SimpleMean,0.1,9,5,1.0643320527765674,0.7457374764409863,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1061
imputation,"KNN(k=5,dist)",0.1,9,1,0.6570132334531388,0.44837917759707707,1614,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,"KNN(k=5,dist)",0.1,9,2,0.7100920372754939,0.477763882259183,1609,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,"KNN(k=5,dist)",0.1,9,3,0.7215680111075453,0.48704839631881763,1575,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,"KNN(k=5,dist)",0.1,9,4,0.6894456624904295,0.4699995534121249,1629,80400,8040,0,0,originally_observed_only,1287,321,False,1061
imputation,"KNN(k=5,dist)",0.1,9,5,0.7231666523302317,0.4865537635229455,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1061
imputation,RFECA_SVR(k=5),0.1,9,1,0.6843785141327275,0.4481007501119519,1614,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,RFECA_SVR(k=5),0.1,9,2,0.698637381897033,0.4512370851178371,1609,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,RFECA_SVR(k=5),0.1,9,3,0.6955609192117493,0.45623046511017384,1575,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,RFECA_SVR(k=5),0.1,9,4,0.6802929118004334,0.4605069903749756,1629,80400,8040,0,0,originally_observed_only,1287,321,False,1061
imputation,RFECA_SVR(k=5),0.1,9,5,0.7270183156875685,0.4800224867802815,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1061
imputation,RFECA_SVR(k=10),0.1,9,1,0.6649330130660899,0.433878956560401,1614,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,RFECA_SVR(k=10),0.1,9,2,0.6814504228243057,0.44281148180796387,1609,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,RFECA_SVR(k=10),0.1,9,3,0.6737256996563579,0.4493618568048381,1575,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,RFECA_SVR(k=10),0.1,9,4,0.6715895250214499,0.4519421082803216,1629,80400,8040,0,0,originally_observed_only,1287,321,False,1061
imputation,RFECA_SVR(k=10),0.1,9,5,0.7180863304289135,0.4720246994327936,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1061
imputation,RFECA_SVR(k=20),0.1,9,1,0.656764549469893,0.43517334320746603,1614,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,RFECA_SVR(k=20),0.1,9,2,0.6861671060467686,0.4455205720826153,1609,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,RFECA_SVR(k=20),0.1,9,3,0.665441108165009,0.44895279477280287,1575,80400,8040,0,0,originally_observed_only,1286,322,False,1061
imputation,RFECA_SVR(k=20),0.1,9,4,0.665183615783291,0.44834948338376573,1629,80400,8040,0,0,originally_observed_only,1287,321,False,1061
imputation,RFECA_SVR(k=20),0.1,9,5,0.7112884624435488,0.46363755166311915,1613,80400,8040,0,0,originally_observed_only,1287,321,False,1061
imputation,SimpleMean,0.2,0,1,1.0988163120357206,0.7626237795511722,3229,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,SimpleMean,0.2,0,2,1.074238703019207,0.7587289286506513,3239,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,SimpleMean,0.2,0,3,1.0597995968945044,0.7346638933221471,3215,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,SimpleMean,0.2,0,4,1.073536241636737,0.7521420489713543,3133,80400,16080,0,0,originally_observed_only,1287,321,False,1062
imputation,SimpleMean,0.2,0,5,1.0527174902598153,0.7496848124973557,3264,80400,16080,0,0,originally_observed_only,1287,321,False,1062
imputation,"KNN(k=5,dist)",0.2,0,1,0.7107781646692494,0.4841747073068088,3229,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,"KNN(k=5,dist)",0.2,0,2,0.6977160950588869,0.4848328752214179,3239,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,"KNN(k=5,dist)",0.2,0,3,0.7089796901661177,0.47560283106351936,3215,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,"KNN(k=5,dist)",0.2,0,4,0.6933315063936467,0.4753652244346701,3133,80400,16080,0,0,originally_observed_only,1287,321,False,1062
imputation,"KNN(k=5,dist)",0.2,0,5,0.7088534148843294,0.4757050065319712,3264,80400,16080,0,0,originally_observed_only,1287,321,False,1062
imputation,RFECA_SVR(k=5),0.2,0,1,0.7450873586585032,0.48443217140883416,3229,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,RFECA_SVR(k=5),0.2,0,2,0.7295363937741931,0.4977277556907,3239,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,RFECA_SVR(k=5),0.2,0,3,0.7126936657574079,0.4741744698865184,3215,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,RFECA_SVR(k=5),0.2,0,4,0.7274319969069208,0.48321296317356605,3133,80400,16080,0,0,originally_observed_only,1287,321,False,1062
imputation,RFECA_SVR(k=5),0.2,0,5,0.7266222500695154,0.4851745845226607,3264,80400,16080,0,0,originally_observed_only,1287,321,False,1062
imputation,RFECA_SVR(k=10),0.2,0,1,0.7289705394179248,0.4778418019990691,3229,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,RFECA_SVR(k=10),0.2,0,2,0.7116116201294552,0.48328538196512083,3239,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,RFECA_SVR(k=10),0.2,0,3,0.6871577468038033,0.4591516598719014,3215,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,RFECA_SVR(k=10),0.2,0,4,0.7075786014298341,0.4698896974675059,3133,80400,16080,0,0,originally_observed_only,1287,321,False,1062
imputation,RFECA_SVR(k=10),0.2,0,5,0.7056630230314974,0.4693146462561575,3264,80400,16080,0,0,originally_observed_only,1287,321,False,1062
imputation,RFECA_SVR(k=20),0.2,0,1,0.7388991656878156,0.48080913073866055,3229,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,RFECA_SVR(k=20),0.2,0,2,0.7067258768845772,0.4775386813168296,3239,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,RFECA_SVR(k=20),0.2,0,3,0.6842396514380258,0.46128478282660135,3215,80400,16080,0,0,originally_observed_only,1286,322,False,1062
imputation,RFECA_SVR(k=20),0.2,0,4,0.7134330084281484,0.4728132258904414,3133,80400,16080,0,0,originally_observed_only,1287,321,False,1062
imputation,RFECA_SVR(k=20),0.2,0,5,0.6979569578889137,0.4647091272842172,3264,80400,16080,0,0,originally_observed_only,1287,321,False,1062
imputation,SimpleMean,0.2,1,1,1.1183214922332285,0.7819261782118908,3175,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,SimpleMean,0.2,1,2,1.0594884811068277,0.7498005603911362,3239,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,SimpleMean,0.2,1,3,1.0556676690757794,0.7515268350447563,3261,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,SimpleMean,0.2,1,4,1.0803055336702097,0.7540833553779155,3183,80400,16080,0,0,originally_observed_only,1287,321,False,1063
imputation,SimpleMean,0.2,1,5,1.0522662093264405,0.7416093812822476,3222,80400,16080,0,0,originally_observed_only,1287,321,False,1063
imputation,"KNN(k=5,dist)",0.2,1,1,0.7471794949043098,0.5075066629559527,3175,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,"KNN(k=5,dist)",0.2,1,2,0.7379234587289635,0.4955580031057417,3239,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,"KNN(k=5,dist)",0.2,1,3,0.7085204306557493,0.4851713737111694,3261,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,"KNN(k=5,dist)",0.2,1,4,0.7080798329720809,0.4804398500349557,3183,80400,16080,0,0,originally_observed_only,1287,321,False,1063
imputation,"KNN(k=5,dist)",0.2,1,5,0.7037548343552797,0.4706149654890246,3222,80400,16080,0,0,originally_observed_only,1287,321,False,1063
imputation,RFECA_SVR(k=5),0.2,1,1,0.7721054034389457,0.5078616749910595,3175,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,RFECA_SVR(k=5),0.2,1,2,0.7222749678895156,0.4831597966042296,3239,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,RFECA_SVR(k=5),0.2,1,3,0.7331047011352445,0.4823147926402775,3261,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,RFECA_SVR(k=5),0.2,1,4,0.7290560392001995,0.47938476980616634,3183,80400,16080,0,0,originally_observed_only,1287,321,False,1063
imputation,RFECA_SVR(k=5),0.2,1,5,0.7256124769045791,0.4818827272487118,3222,80400,16080,0,0,originally_observed_only,1287,321,False,1063
imputation,RFECA_SVR(k=10),0.2,1,1,0.7560056562192417,0.4975826770525664,3175,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,RFECA_SVR(k=10),0.2,1,2,0.7041799507542839,0.46643339001977496,3239,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,RFECA_SVR(k=10),0.2,1,3,0.7132768175911546,0.47276155689375254,3261,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,RFECA_SVR(k=10),0.2,1,4,0.704135443889197,0.46678216787010207,3183,80400,16080,0,0,originally_observed_only,1287,321,False,1063
imputation,RFECA_SVR(k=10),0.2,1,5,0.6991450808149812,0.466819966269792,3222,80400,16080,0,0,originally_observed_only,1287,321,False,1063
imputation,RFECA_SVR(k=20),0.2,1,1,0.7548533652959007,0.4965890734840946,3175,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,RFECA_SVR(k=20),0.2,1,2,0.698701862601549,0.4650192582239697,3239,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,RFECA_SVR(k=20),0.2,1,3,0.7130996326601451,0.46961114921680525,3261,80400,16080,0,0,originally_observed_only,1286,322,False,1063
imputation,RFECA_SVR(k=20),0.2,1,4,0.6979068259032526,0.4617424970841653,3183,80400,16080,0,0,originally_observed_only,1287,321,False,1063
imputation,RFECA_SVR(k=20),0.2,1,5,0.7026128575773014,0.4703361657706502,3222,80400,16080,0,0,originally_observed_only,1287,321,False,1063
imputation,SimpleMean,0.2,2,1,1.0957868324758488,0.7690426788331762,3250,80400,16080,0,0,originally_observed_only,1286,322,False,1064
imputation,SimpleMean,0.2,2,2,1.0909028604692455,0.7705709604210289,3211,80400,16080,0,0,originally_observed_only,1286,322,False,1064
imputation,SimpleMean,0.2,2,3,1.081169104081662,0.7605686611632798,3248,80400,16080,0,0,originally_observed_only,1286,322,False,1064
imputation,SimpleMean,0.2,2,4,1.0682156905677116,0.7524696789451197,3136,80400,16080,0,0,originally_observed_only,1287,321,False,1064
imputation,SimpleMean,0.2,2,5,1.0684721977186145,0.7579511223566829,3235,80400,16080,0,0,originally_observed_only,1287,321,False,1064
imputation,"KNN(k=5,dist)",0.2,2,1,0.7317824391675477,0.5053785134531138,3250,80400,16080,0,0,originally_observed_only,1286,322,False,1064
imputation,"KNN(k=5,dist)",0.2,2,2,0.7223095643168641,0.4904282017461315,3211,80400,16080,0,0,originally_observed_only,1286,322,False,1064
imputation,"KNN(k=5,dist)",0.2,2,3,0.7280044415776384,0.49333333472655305,3248,80400,16080,0,0,originally_observed_only,1286,322,False,1064
imputation,"KNN(k=5,dist)",0.2,2,4,0.7009869301039071,0.4778320876415515,3136,80400,16080,0,0,originally_observed_only,1287,321,False,1064
imputation,"KNN(k=5,dist)",0.2,2,5,0.7301422310776,0.49210641966334245,3235,80400,16080,0,0,originally_observed_only,1287,321,False,1064
imputation,RFECA_SVR(k=5),0.2,2,1,0.7408238025043571,0.4924052238614513,3250,80400,16080,0,0,originally_observed_only,1286,322,False,1064
imputation,RFECA_SVR(k=5),0.2,2,2,0.7355772503785862,0.4853166708559831,3211,80400,16080,0,0,originally_observed_only,1286,322,False,1064
imputation,RFECA_SVR(k=5),0.2,2,3,0.742007987810811,0.49393243529471825,3248,80400,16080,0,0,originally_observed_only,1286,322,False,1064
imputation,RFECA_SVR(k=5),0.2,2,4,0.6984800380733428,0.47126843280780334,3136,80400,16080,0,0,originally_observed_only,1287,321,False,1064
imputation,RFECA_SVR(k=5),0.2,2,5,0.7094729674554454,0.48107625129480364,3235,80400,16080,0,0,originally_observed_only,1287,321,False,1064
imputation,RFECA_SVR(k=10),0.2,2,1,0.7221149369789083,0.4829472052088864,3250,80400,16080,0,0,originally_observed_only,1286,322,False,1064
imputation,RFECA_SVR(k=10),0.2,2,2,0.7127152510430969,0.4628271561873571,3211,80400,16080,0,0,originally_observed_only,1286,322,False,1064
imputation,RFECA_SVR(k=10),0.2,2,3,0.7203408868555367,0.48013947493128584,3248,80400,16080,0,0,originally_observed_only,1286,322,False,1064
imputation,RFECA_SVR(k=10),0.2,2,4,0.6885432637256811,0.4647950017428129,3136,80400,16080,0,0,originally_observed_only,1287,321,False,1064
imputation,RFECA_SVR(k=10),0.2,2,5,0.7136019027785253,0.47610246552900864,3235,80400,16080,0,0,originally_observed_only,1287,321,False,1064
imputation,RFECA_SVR(k=20),0.2,2,1,0.7387013930694777,0.4942955348203948,3250,80400,16080,0,0,originally_observed_only,1286,322,False,1064
imputation,RFECA_SVR(k=20),0.2,2,2,0.7170577084657882,0.467047847994283,3211,80400,16080,0,0,originally_observed_only,1286,322,False,1064
