cohort,mechanism,missing_rate,metric,higher_is_better,method_a,method_b,mean_a,mean_b,delta_a_minus_b,delta_ci95_low,delta_ci95_high,wilcoxon_stat,p_value,rank_biserial_r,n_pairs,n_boot,note,p_holm
metabric,mcar,0.1,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.996612494297328,0.9985293604097596,-0.0019168661124319,-0.0019936382720855,-0.0018410533053033,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.1,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.996612494297328,0.9986628614222304,-0.0020503671249025,-0.002132950873273,-0.0019715213357798,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.1,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.996612494297328,0.9987456566432924,-0.0021331623459645,-0.0022131017694991,-0.0020628364202675,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.1,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9987166407340518,0.9985293604097596,0.0001872803242918,0.000143365687591,0.0002321415556328,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mcar,0.1,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9987166407340518,0.9986628614222304,5.377931182126705e-05,1.3285261720938356e-05,9.225607514816214e-05,8.0,0.048828125,0.7090909090909091,10,5000,,0.09765625
metabric,mcar,0.1,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9987166407340518,0.9987456566432924,-2.901590924069275e-05,-7.116172560306582e-05,1.3461983265835843e-05,16.0,0.275390625,-0.4181818181818182,10,5000,,0.275390625
metabric,mcar,0.1,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9985293604097596,0.9986628614222304,-0.0001335010124706,-0.0001490861305786,-0.0001180152943309,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.1,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9985293604097596,0.9987456566432924,-0.0002162962335325,-0.0002439382934428,-0.0001959550123117,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.1,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9985293604097596,0.9989516647384128,-0.0004223043286532,-0.000454654288472,-0.0003922935571948,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.1,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9986628614222304,0.9987456566432924,-8.27952210619598e-05,-0.0001038171898561,-6.46803318881925e-05,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.1,corr_rv,True,RFECA_SVR(k=10),MissForest,0.9986628614222304,0.9989516647384128,-0.0002888033161826,-0.0003112592934596,-0.0002665244968651,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.1,corr_rv,True,RFECA_SVR(k=20),MissForest,0.9987456566432924,0.9989516647384128,-0.0002060080951206,-0.0002256771436682,-0.0001893659370152,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.2,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.9903330879887284,0.9962548502595416,-0.005921762270813,-0.0062520932962711,-0.0055914001570382,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.2,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.9903330879887284,0.9965909314014978,-0.0062578434127692,-0.0065879256258731,-0.0059454328392566,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.2,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.9903330879887284,0.9968489212066768,-0.0065158332179482,-0.0068198340883169,-0.0062205328292586,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.2,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9969743661175772,0.9962548502595416,0.0007195158580357,0.0006619313587449,0.00077791044129,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mcar,0.2,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9969743661175772,0.9965909314014978,0.0003834347160795,0.0002980709830916,0.0004685134353704,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mcar,0.2,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9969743661175772,0.9968489212066768,0.0001254449109004,5.876352913071703e-05,0.0001971420061674,5.0,0.01953125,0.8181818181818181,10,5000,,0.029296875
metabric,mcar,0.2,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9962548502595416,0.9965909314014978,-0.0003360811419561,-0.0003891162670068,-0.0002815973145355,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.2,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9962548502595416,0.9968489212066768,-0.0005940709471352,-0.0006553002876786,-0.0005392393557478,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.2,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9962548502595416,0.9976544752451604,-0.0013996249856188,-0.0014478759022968,-0.0013507007887488,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.2,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9965909314014978,0.9968489212066768,-0.000257989805179,-0.0003054337809889,-0.0002093551858496,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.2,corr_rv,True,RFECA_SVR(k=10),MissForest,0.9965909314014978,0.9976544752451604,-0.0010635438436626,-0.0011402323987112,-0.0009895406541687,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.2,corr_rv,True,RFECA_SVR(k=20),MissForest,0.9968489212066768,0.9976544752451604,-0.0008055540384835,-0.0008708912740747,-0.0007491353889574,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.3,corr_rv,True,SimpleMean,RFECA_SVR(k=5),0.9795621827478052,0.9930525068504292,-0.0134903241026243,-0.0136842531266833,-0.0132545841253885,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.3,corr_rv,True,SimpleMean,RFECA_SVR(k=10),0.9795621827478052,0.9936388041852792,-0.0140766214374743,-0.0143208732261048,-0.0138073663353001,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.3,corr_rv,True,SimpleMean,RFECA_SVR(k=20),0.9795621827478052,0.9941441473759676,-0.0145819646281625,-0.0148682841027769,-0.0142798877115521,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.3,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.9945285305584186,0.9930525068504292,0.0014760237079892,0.0013124316012244,0.0016658356029485,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mcar,0.3,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.9945285305584186,0.9936388041852792,0.0008897263731392,0.0007323538504269,0.0010489577986946,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mcar,0.3,corr_rv,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.9945285305584186,0.9941441473759676,0.000384383182451,0.0002020585894965,0.0005717346130363,2.0,0.005859375,0.9272727272727272,10,5000,,0.029296875
metabric,mcar,0.3,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.9930525068504292,0.9936388041852792,-0.00058629733485,-0.0007155138854416,-0.0004657223207147,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.3,corr_rv,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.9930525068504292,0.9941441473759676,-0.0010916405255382,-0.0012966395197527,-0.0008888726046654,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.3,corr_rv,True,RFECA_SVR(k=5),MissForest,0.9930525068504292,0.9958367736412236,-0.0027842667907943,-0.0029387305404838,-0.0026439369810746,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.3,corr_rv,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.9936388041852792,0.9941441473759676,-0.0005053431906882,-0.0006255037130208,-0.0003970492501578,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.3,corr_rv,True,RFECA_SVR(k=10),MissForest,0.9936388041852792,0.9958367736412236,-0.0021979694559443,-0.0023187515140618,-0.002085838720476,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mcar,0.3,corr_rv,True,RFECA_SVR(k=20),MissForest,0.9941441473759676,0.9958367736412236,-0.001692626265256,-0.0018506746600158,-0.0015570731081576,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mar,0.05,f1_macro,True,SimpleMean,RFECA_SVR(k=5),0.8807230463647768,0.8801272587714714,0.0005957875933053,-0.0022651634485993,0.0028678829010342,18.0,0.375,0.3454545454545454,10,5000,,1.0
metabric,mar,0.05,f1_macro,True,SimpleMean,RFECA_SVR(k=10),0.8807230463647768,0.8812410534187956,-0.0005180070540189,-0.0024581272224597,0.0013848329734346,18.0,0.375,-0.3454545454545454,10,5000,,1.0
metabric,mar,0.05,f1_macro,True,SimpleMean,RFECA_SVR(k=20),0.8807230463647768,0.8816077162833883,-0.0008846699186116,-0.0047903543097725,0.0019594307540218,25.0,0.845703125,0.0909090909090909,10,5000,,1.0
metabric,mar,0.05,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.8803363082962823,0.8801272587714714,0.0002090495248109,-0.0017194753347022,0.0019948724415243,26.0,0.921875,0.0545454545454545,10,5000,,1.0
metabric,mar,0.05,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.8803363082962823,0.8812410534187956,-0.0009047451225133,-0.0030514436671241,0.0012673748887609,21.0,0.556640625,-0.2363636363636363,10,5000,,1.0
metabric,mar,0.05,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.8803363082962823,0.8816077162833883,-0.001271407987106,-0.0037107332755698,0.0011883348584437,20.0,0.4921875,-0.2727272727272727,10,5000,,1.0
metabric,mar,0.05,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.8801272587714714,0.8812410534187956,-0.0011137946473243,-0.0029396026751121,0.0007478537832365,17.0,0.322265625,-0.3818181818181818,10,5000,,1.0
metabric,mar,0.05,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.8801272587714714,0.8816077162833883,-0.0014804575119169,-0.0033393503954513,0.0002203534471964,15.0,0.232421875,-0.4545454545454546,10,5000,,1.0
metabric,mar,0.05,f1_macro,True,RFECA_SVR(k=5),MissForest,0.8801272587714714,0.8805805867748587,-0.0004533280033873,-0.001717394934508,0.0010270694933479,19.0,0.431640625,-0.3090909090909091,10,5000,,1.0
metabric,mar,0.05,f1_macro,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.8812410534187956,0.8816077162833883,-0.0003666628645926,-0.002728339788282,0.0015402158395777,27.0,1.0,-0.018181818181818,10,5000,,1.0
metabric,mar,0.05,f1_macro,True,RFECA_SVR(k=10),MissForest,0.8812410534187956,0.8805805867748587,0.0006604666439369,-0.0012390199641352,0.0025856584535922,21.0,0.556640625,0.2363636363636363,10,5000,,1.0
metabric,mar,0.05,f1_macro,True,RFECA_SVR(k=20),MissForest,0.8816077162833883,0.8805805867748587,0.0010271295085296,-0.0010139441671272,0.0031705096884642,20.0,0.4921875,0.2727272727272727,10,5000,,1.0
metabric,mar,0.1,f1_macro,True,SimpleMean,RFECA_SVR(k=5),0.8743290626841953,0.8787595376156411,-0.0044304749314457,-0.007497743900414,-0.0010839935134236,8.0,0.048828125,-0.709090909090909,10,5000,,0.68359375
metabric,mar,0.1,f1_macro,True,SimpleMean,RFECA_SVR(k=10),0.8743290626841953,0.8768648126699196,-0.0025357499857243,-0.0057749133041246,0.0012902593617204,13.0,0.16015625,-0.5272727272727273,10,5000,,1.0
metabric,mar,0.1,f1_macro,True,SimpleMean,RFECA_SVR(k=20),0.8743290626841953,0.8779987803856862,-0.003669717701491,-0.0069162117770342,8.297510591392735e-05,10.0,0.083984375,-0.6363636363636365,10,5000,,1.0
metabric,mar,0.1,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.8778545991857504,0.8787595376156411,-0.0009049384298907,-0.0024867976031122,0.0009822264103554,15.0,0.232421875,-0.4545454545454546,10,5000,,1.0
metabric,mar,0.1,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.8778545991857504,0.8768648126699196,0.0009897865158306,-0.0007429095985591,0.0028960651173579,18.0,0.375,0.3454545454545454,10,5000,,1.0
metabric,mar,0.1,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.8778545991857504,0.8779987803856862,-0.000144181199936,-0.0025586846307046,0.002290172297468,25.0,0.845703125,-0.0909090909090908,10,5000,,1.0
metabric,mar,0.1,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.8787595376156411,0.8768648126699196,0.0018947249457213,-0.0005707555068528,0.0042618796171867,15.0,0.232421875,0.4545454545454546,10,5000,,1.0
metabric,mar,0.1,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.8787595376156411,0.8779987803856862,0.0007607572299547,-0.0027374984274383,0.0042994992372129,23.0,0.6953125,0.1636363636363637,10,5000,,1.0
metabric,mar,0.1,f1_macro,True,RFECA_SVR(k=5),MissForest,0.8787595376156411,0.8791786876085735,-0.0004191499929326,-0.0036245235014562,0.0024824950174637,27.0,1.0,-0.018181818181818,10,5000,,1.0
metabric,mar,0.1,f1_macro,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.8768648126699196,0.8779987803856862,-0.0011339677157666,-0.0028409503882343,0.0007087379206256,15.0,0.232421875,-0.4545454545454546,10,5000,,1.0
metabric,mar,0.1,f1_macro,True,RFECA_SVR(k=10),MissForest,0.8768648126699196,0.8791786876085735,-0.002313874938654,-0.004057329078032,-0.0007065093918336,9.0,0.064453125,-0.6727272727272726,10,5000,,0.837890625
metabric,mar,0.1,f1_macro,True,RFECA_SVR(k=20),MissForest,0.8779987803856862,0.8791786876085735,-0.0011799072228873,-0.0027580566116663,0.0004496456640801,13.0,0.16015625,-0.5272727272727273,10,5000,,1.0
metabric,mar,0.2,f1_macro,True,SimpleMean,RFECA_SVR(k=5),0.8635717320954566,0.8708808668237511,-0.0073091347282945,-0.0099213303436063,-0.0049444892515329,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mar,0.2,f1_macro,True,SimpleMean,RFECA_SVR(k=10),0.8635717320954566,0.8709077508526741,-0.0073360187572175,-0.0112298081070421,-0.0038672690187053,1.0,0.00390625,-0.9636363636363636,10,5000,,0.046875
metabric,mar,0.2,f1_macro,True,SimpleMean,RFECA_SVR(k=20),0.8635717320954566,0.8710153657068591,-0.0074436336114025,-0.0112054988562423,-0.0045234423125546,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mar,0.2,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.8721681465435436,0.8708808668237511,0.0012872797197926,-0.0011662085924804,0.0035696642960964,18.0,0.375,0.3454545454545454,10,5000,,1.0
metabric,mar,0.2,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.8721681465435436,0.8709077508526741,0.0012603956908696,-0.0022867545099221,0.0042743011334196,16.0,0.275390625,0.4181818181818182,10,5000,,1.0
metabric,mar,0.2,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.8721681465435436,0.8710153657068591,0.0011527808366846,-0.0025333953124666,0.004150699800992,19.0,0.431640625,0.3090909090909091,10,5000,,1.0
metabric,mar,0.2,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.8708808668237511,0.8709077508526741,-2.6884028923024327e-05,-0.0027448856536946,0.0024338458091029,26.0,0.921875,0.0545454545454545,10,5000,,1.0
metabric,mar,0.2,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.8708808668237511,0.8710153657068591,-0.000134498883108,-0.0029052725023602,0.0026187245372902,26.0,0.921875,-0.0545454545454544,10,5000,,1.0
metabric,mar,0.2,f1_macro,True,RFECA_SVR(k=5),MissForest,0.8708808668237511,0.8707923202001207,8.854662363043664e-05,-0.0026577687703738,0.0027050972451945,27.0,1.0,0.0181818181818181,10,5000,,1.0
metabric,mar,0.2,f1_macro,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.8709077508526741,0.8710153657068591,-0.0001076148541849,-0.0019234947402147,0.0017091187460646,25.0,0.845703125,-0.0909090909090908,10,5000,,1.0
metabric,mar,0.2,f1_macro,True,RFECA_SVR(k=10),MissForest,0.8709077508526741,0.8707923202001207,0.0001154306525534,-0.0026757010132291,0.0036425129079221,20.0,0.4921875,-0.2727272727272727,10,5000,,1.0
metabric,mar,0.2,f1_macro,True,RFECA_SVR(k=20),MissForest,0.8710153657068591,0.8707923202001207,0.0002230455067384,-0.0028455597606014,0.0037061732369166,27.0,1.0,-0.018181818181818,10,5000,,1.0
metabric,mar,0.3,f1_macro,True,SimpleMean,RFECA_SVR(k=5),0.8480200851951301,0.8557480643509361,-0.0077279791558062,-0.0128668820003032,-0.0031354258235025,3.0,0.009765625,-0.8909090909090909,10,5000,,0.087890625
metabric,mar,0.3,f1_macro,True,SimpleMean,RFECA_SVR(k=10),0.8480200851951301,0.8576248921493402,-0.0096048069542103,-0.014528622179787,-0.0052001689099859,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mar,0.3,f1_macro,True,SimpleMean,RFECA_SVR(k=20),0.8480200851951301,0.8585895875390565,-0.0105695023439263,-0.0171093900691745,-0.0048435033684722,3.0,0.009765625,-0.8909090909090909,10,5000,,0.087890625
metabric,mar,0.3,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=5),0.848245423395533,0.8557480643509361,-0.0075026409554031,-0.0113327599679953,-0.0042550634429359,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mar,0.3,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=10),0.848245423395533,0.8576248921493402,-0.0093794687538071,-0.0139397400071485,-0.0051590143110899,1.0,0.00390625,-0.9636363636363636,10,5000,,0.04296875
metabric,mar,0.3,f1_macro,True,"KNN(k=5,dist)",RFECA_SVR(k=20),0.848245423395533,0.8585895875390565,-0.0103441641435231,-0.0146646553180645,-0.0057217210984084,2.0,0.005859375,-0.9272727272727272,10,5000,,0.05859375
metabric,mar,0.3,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=10),0.8557480643509361,0.8576248921493402,-0.001876827798404,-0.0038324368488685,0.0004542270151552,13.0,0.16015625,-0.5272727272727273,10,5000,,0.9609375
metabric,mar,0.3,f1_macro,True,RFECA_SVR(k=5),RFECA_SVR(k=20),0.8557480643509361,0.8585895875390565,-0.00284152318812,-0.0054666160104114,0.0002647307044308,15.0,0.232421875,-0.4545454545454546,10,5000,,0.9609375
metabric,mar,0.3,f1_macro,True,RFECA_SVR(k=5),MissForest,0.8557480643509361,0.8606189427022096,-0.0048708783512733,-0.0083192642572404,-0.001825214456086,5.0,0.01953125,-0.8181818181818181,10,5000,,0.13671875
metabric,mar,0.3,f1_macro,True,RFECA_SVR(k=10),RFECA_SVR(k=20),0.8576248921493402,0.8585895875390565,-0.000964695389716,-0.0029028984990392,0.001202823910794,20.0,0.4921875,-0.2727272727272727,10,5000,,1.0
metabric,mar,0.3,f1_macro,True,RFECA_SVR(k=10),MissForest,0.8576248921493402,0.8606189427022096,-0.0029940505528693,-0.0061260605442798,0.0003190192419276,13.0,0.16015625,-0.5272727272727273,10,5000,,0.9609375
metabric,mar,0.3,f1_macro,True,RFECA_SVR(k=20),MissForest,0.8585895875390565,0.8606189427022096,-0.0020293551631533,-0.0059765918292237,0.0015962982675143,21.0,0.556640625,-0.2363636363636363,10,5000,,1.0
metabric,mar,0.05,rmse,False,SimpleMean,RFECA_SVR(k=5),1.1688933346254948,0.7213461886337341,0.4475471459917607,0.4358480866916343,0.4580990657786012,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.05,rmse,False,SimpleMean,RFECA_SVR(k=10),1.1688933346254948,0.7054996376019977,0.4633936970234971,0.4540733538734198,0.4721243405107684,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.05,rmse,False,SimpleMean,RFECA_SVR(k=20),1.1688933346254948,0.7002640860420702,0.4686292485834246,0.460795955159487,0.4759399591824587,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.05,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=5),0.699695891558898,0.7213461886337341,-0.021650297074836,-0.0283408491393685,-0.0154861308366813,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mar,0.05,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=10),0.699695891558898,0.7054996376019977,-0.0058037460430997,-0.010966719821816,-0.0008156062170779,9.0,0.064453125,-0.6727272727272726,10,5000,,0.12890625
metabric,mar,0.05,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=20),0.699695891558898,0.7002640860420702,-0.0005681944831722,-0.0071559491631677,0.0047658841818605,23.0,0.6953125,0.1636363636363637,10,5000,,0.6953125
metabric,mar,0.05,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=10),0.7213461886337341,0.7054996376019977,0.0158465510317363,0.0127762901893599,0.0192438794910285,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.05,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),0.7213461886337341,0.7002640860420702,0.0210821025916638,0.0163029639090126,0.0261800441703384,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.05,rmse,False,RFECA_SVR(k=5),MissForest,0.7213461886337341,0.6290763935180603,0.0922697951156737,0.0854461136769857,0.0983302320904416,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.05,rmse,False,RFECA_SVR(k=10),RFECA_SVR(k=20),0.7054996376019977,0.7002640860420702,0.0052355515599274,0.0021599314438627,0.0088720091086175,4.0,0.013671875,0.8545454545454545,10,5000,,0.041015625
metabric,mar,0.05,rmse,False,RFECA_SVR(k=10),MissForest,0.7054996376019977,0.6290763935180603,0.0764232440839373,0.0701168580446722,0.0830744454611549,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.05,rmse,False,RFECA_SVR(k=20),MissForest,0.7002640860420702,0.6290763935180603,0.0711876925240098,0.0646136015524881,0.0787055173653655,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.1,rmse,False,SimpleMean,RFECA_SVR(k=5),1.1602141435329831,0.7413737203136193,0.4188404232193639,0.4134122319338639,0.4237319757619194,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.1,rmse,False,SimpleMean,RFECA_SVR(k=10),1.1602141435329831,0.7191646774100003,0.4410494661229828,0.4359695460992689,0.4457556490820749,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.1,rmse,False,SimpleMean,RFECA_SVR(k=20),1.1602141435329831,0.717180193815534,0.443033949717449,0.4379014813491685,0.4481726424603798,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.1,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=5),0.7098662056262381,0.7413737203136193,-0.031507514687381,-0.0358721218246381,-0.0273999386002484,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mar,0.1,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=10),0.7098662056262381,0.7191646774100003,-0.0092984717837621,-0.0127419682755806,-0.0061007570872673,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mar,0.1,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=20),0.7098662056262381,0.717180193815534,-0.0073139881892959,-0.0110553360602545,-0.0039087352389506,1.0,0.00390625,-0.9636363636363636,10,5000,,0.029296875
metabric,mar,0.1,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=10),0.7413737203136193,0.7191646774100003,0.0222090429036188,0.0203170478649064,0.0241379683952444,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.1,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),0.7413737203136193,0.717180193815534,0.0241935264980851,0.0203425771901484,0.0281837374975574,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.1,rmse,False,RFECA_SVR(k=5),MissForest,0.7413737203136193,0.6427895028879883,0.0985842174256308,0.0944476115572297,0.1028129716067612,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.1,rmse,False,RFECA_SVR(k=10),RFECA_SVR(k=20),0.7191646774100003,0.717180193815534,0.0019844835944662,-0.000740990851758,0.0048626577589142,13.0,0.16015625,0.5272727272727273,10,5000,,0.16015625
metabric,mar,0.1,rmse,False,RFECA_SVR(k=10),MissForest,0.7191646774100003,0.6427895028879883,0.0763751745220119,0.0731546544967876,0.0795119579362033,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.1,rmse,False,RFECA_SVR(k=20),MissForest,0.717180193815534,0.6427895028879883,0.0743906909275457,0.0706956369887903,0.0785067924086614,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.2,rmse,False,SimpleMean,RFECA_SVR(k=5),1.1491114075405715,0.7872681454981779,0.3618432620423935,0.3575204572183367,0.3664476715497754,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.2,rmse,False,SimpleMean,RFECA_SVR(k=10),1.1491114075405715,0.7637784680682839,0.3853329394722875,0.3806285075164013,0.3896447117476881,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.2,rmse,False,SimpleMean,RFECA_SVR(k=20),1.1491114075405715,0.767282303725871,0.3818291038147003,0.3774739928071219,0.3860432657456119,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.2,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=5),0.7507455341014431,0.7872681454981779,-0.0365226113967348,-0.0456976133633236,-0.0271797699841369,0.0,0.001953125,-1.0,10,5000,,0.029296875
metabric,mar,0.2,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=10),0.7507455341014431,0.7637784680682839,-0.0130329339668407,-0.0212019750757972,-0.0043879930895742,5.0,0.01953125,-0.8181818181818181,10,5000,,0.029296875
metabric,mar,0.2,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=20),0.7507455341014431,0.767282303725871,-0.0165367696244278,-0.0249880115704381,-0.0079957973628286,3.0,0.009765625,-0.8909090909090909,10,5000,,0.029296875
metabric,mar,0.2,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=10),0.7872681454981779,0.7637784680682839,0.023489677429894,0.0208329078496613,0.0263585564770686,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.2,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),0.7872681454981779,0.767282303725871,0.0199858417723069,0.0179132682677714,0.0221878820358298,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.2,rmse,False,RFECA_SVR(k=5),MissForest,0.7872681454981779,0.6721495670652327,0.1151185784329453,0.1105586133252843,0.1194650624133145,0.0,0.001953125,1.0,10,5000,,0.029296875
metabric,mar,0.2,rmse,False,RFECA_SVR(k=10),RFECA_SVR(k=20),0.7637784680682839,0.767282303725871,-0.003503835657587,-0.0050661862773127,-0.0019702253531265,3.0,0.009765625,-0.8909090909090909,10,5000,,0.029296875
metabric,mar,0.2,rmse,False,RFECA_SVR(k=10),MissForest,0.7637784680682839,0.6721495670652327,0.0916289010030513,0.0884833561298091,0.0944937497102791,0.0,0.001953125,1.0,10,5000,,0.029296875
