stage,imputer,missing_rate,replicate,fold,n_train,n_test,train_test_overlap,imputer_object_id,correlation_source,has_corr_csv_path
imputation,RFECA_SVR(k=20),0.05,1,2,93,24,0,1865080232368,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,1,3,94,23,0,1865080232592,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,1,4,94,23,0,1865080232816,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,1,5,94,23,0,1865080229680,training_fold_X.corr(),False
classification,SimpleMean,0.05,1,1,93,24,0,1865059634528,n/a,False
classification,SimpleMean,0.05,1,2,93,24,0,1865059636640,n/a,False
classification,SimpleMean,0.05,1,3,94,23,0,1865059636992,n/a,False
classification,SimpleMean,0.05,1,4,94,23,0,1865059637344,n/a,False
classification,SimpleMean,0.05,1,5,94,23,0,1865059637696,n/a,False
classification,"KNN(k=5,dist)",0.05,1,1,93,24,0,1865079966608,n/a,False
classification,"KNN(k=5,dist)",0.05,1,2,93,24,0,1865081833232,n/a,False
classification,"KNN(k=5,dist)",0.05,1,3,94,23,0,1865082183632,n/a,False
classification,"KNN(k=5,dist)",0.05,1,4,94,23,0,1865082484880,n/a,False
classification,"KNN(k=5,dist)",0.05,1,5,94,23,0,1865099383184,n/a,False
classification,RFECA_SVR(k=5),0.05,1,1,93,24,0,1865100312656,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,1,2,93,24,0,1865100617200,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,1,3,94,23,0,1865100970704,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,1,4,94,23,0,1865101307792,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,1,5,94,23,0,1865101661968,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,1,1,93,24,0,1865101982224,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,1,2,93,24,0,1865102319344,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,1,3,94,23,0,1865102656688,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,1,4,94,23,0,1865103010608,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,1,5,94,23,0,1865119958192,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,1,1,93,24,0,1865120262288,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,1,2,93,24,0,1865120616016,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,1,3,94,23,0,1865120920784,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,1,4,94,23,0,1865121290448,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,1,5,94,23,0,1865121610928,training_fold_X.corr(),False
imputation,SimpleMean,0.05,2,1,93,24,0,1865059639632,n/a,False
imputation,SimpleMean,0.05,2,2,93,24,0,1865059640864,n/a,False
imputation,SimpleMean,0.05,2,3,94,23,0,1865059638752,n/a,False
imputation,SimpleMean,0.05,2,4,94,23,0,1865059634704,n/a,False
imputation,SimpleMean,0.05,2,5,94,23,0,1865059639104,n/a,False
imputation,"KNN(k=5,dist)",0.05,2,1,93,24,0,1865120019280,n/a,False
imputation,"KNN(k=5,dist)",0.05,2,2,93,24,0,1864936546448,n/a,False
imputation,"KNN(k=5,dist)",0.05,2,3,94,23,0,1865102037776,n/a,False
imputation,"KNN(k=5,dist)",0.05,2,4,94,23,0,1865121371280,n/a,False
imputation,"KNN(k=5,dist)",0.05,2,5,94,23,0,1865121672144,n/a,False
imputation,RFECA_SVR(k=5),0.05,2,1,93,24,0,1865121964656,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,2,2,93,24,0,1865121963984,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,2,3,94,23,0,1865121964880,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,2,4,94,23,0,1865121965104,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,2,5,94,23,0,1865121965328,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,2,1,93,24,0,1865121965552,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,2,2,93,24,0,1865121965776,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,2,3,94,23,0,1865121966000,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,2,4,94,23,0,1865121966224,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,2,5,94,23,0,1865121966448,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,2,1,93,24,0,1865121966672,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,2,2,93,24,0,1865121966896,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,2,3,94,23,0,1865121967120,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,2,4,94,23,0,1865121967344,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,2,5,94,23,0,1865121967568,training_fold_X.corr(),False
classification,SimpleMean,0.05,2,1,93,24,0,1865059633824,n/a,False
classification,SimpleMean,0.05,2,2,93,24,0,1865059642800,n/a,False
classification,SimpleMean,0.05,2,3,94,23,0,1865059643152,n/a,False
classification,SimpleMean,0.05,2,4,94,23,0,1865059643504,n/a,False
classification,SimpleMean,0.05,2,5,94,23,0,1865059643856,n/a,False
classification,"KNN(k=5,dist)",0.05,2,1,93,24,0,1865121672912,n/a,False
classification,"KNN(k=5,dist)",0.05,2,2,93,24,0,1865123506384,n/a,False
classification,"KNN(k=5,dist)",0.05,2,3,94,23,0,1865124069840,n/a,False
classification,"KNN(k=5,dist)",0.05,2,4,94,23,0,1865140738704,n/a,False
classification,"KNN(k=5,dist)",0.05,2,5,94,23,0,1865141039952,n/a,False
classification,RFECA_SVR(k=5),0.05,2,1,93,24,0,1865141932272,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,2,2,93,24,0,1865142249840,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,2,3,94,23,0,1865142554416,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,2,4,94,23,0,1865142924496,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,2,5,94,23,0,1865143229072,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,2,1,93,24,0,1865143565936,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,2,2,93,24,0,1865143903280,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,2,3,94,23,0,1865144273840,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,2,4,94,23,0,1865144577712,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,2,5,94,23,0,1865161479056,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,2,1,93,24,0,1865161848912,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,2,2,93,24,0,1865162203088,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,2,3,94,23,0,1865162556368,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,2,4,94,23,0,1865162893232,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,2,5,94,23,0,1865163211952,training_fold_X.corr(),False
imputation,SimpleMean,0.05,3,1,93,24,0,1865059646320,n/a,False
imputation,SimpleMean,0.05,3,2,93,24,0,1865059647200,n/a,False
imputation,SimpleMean,0.05,3,3,94,23,0,1865059645792,n/a,False
imputation,SimpleMean,0.05,3,4,94,23,0,1865059646848,n/a,False
imputation,SimpleMean,0.05,3,5,94,23,0,1865059646144,n/a,False
imputation,"KNN(k=5,dist)",0.05,3,1,93,24,0,1865161610576,n/a,False
imputation,"KNN(k=5,dist)",0.05,3,2,93,24,0,1864853231888,n/a,False
imputation,"KNN(k=5,dist)",0.05,3,3,94,23,0,1865143645392,n/a,False
imputation,"KNN(k=5,dist)",0.05,3,4,94,23,0,1865162946128,n/a,False
imputation,"KNN(k=5,dist)",0.05,3,5,94,23,0,1865163296208,n/a,False
imputation,RFECA_SVR(k=5),0.05,3,1,93,24,0,1865163211504,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,3,2,93,24,0,1865163211280,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,3,3,94,23,0,1865163211728,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,3,4,94,23,0,1865163582032,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,3,5,94,23,0,1865163582256,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,3,1,93,24,0,1865163581584,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,3,2,93,24,0,1865163582480,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,3,3,94,23,0,1865163582704,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,3,4,94,23,0,1865163582928,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,3,5,94,23,0,1865163583152,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,3,1,93,24,0,1865163583376,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,3,2,93,24,0,1865163583600,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,3,3,94,23,0,1865163583824,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,3,4,94,23,0,1865163584048,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,3,5,94,23,0,1865163584272,training_fold_X.corr(),False
classification,SimpleMean,0.05,3,1,93,24,0,1865059645440,n/a,False
classification,SimpleMean,0.05,3,2,93,24,0,1865059646496,n/a,False
classification,SimpleMean,0.05,3,3,94,23,0,1865059645264,n/a,False
classification,SimpleMean,0.05,3,4,94,23,0,1865164441920,n/a,False
classification,SimpleMean,0.05,3,5,94,23,0,1865164442272,n/a,False
classification,"KNN(k=5,dist)",0.05,3,1,93,24,0,1865163296784,n/a,False
classification,"KNN(k=5,dist)",0.05,3,2,93,24,0,1865165179600,n/a,False
classification,"KNN(k=5,dist)",0.05,3,3,94,23,0,1865165480848,n/a,False
classification,"KNN(k=5,dist)",0.05,3,4,94,23,0,1865182379088,n/a,False
classification,"KNN(k=5,dist)",0.05,3,5,94,23,0,1865182696784,n/a,False
classification,RFECA_SVR(k=5),0.05,3,1,93,24,0,1865183617872,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,3,2,93,24,0,1865183938384,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,3,3,94,23,0,1865184258864,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,3,4,94,23,0,1865184628976,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,3,5,94,23,0,1865184950128,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,3,1,93,24,0,1865185268176,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,3,2,93,24,0,1865185605040,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,3,3,94,23,0,1865185926000,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,3,4,94,23,0,1865186280176,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,3,5,94,23,0,1865203181040,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,3,1,93,24,0,1865203501776,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,3,2,93,24,0,1865203838864,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,3,3,94,23,0,1865204209424,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,3,4,94,23,0,1865204578832,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,3,5,94,23,0,1865204932336,training_fold_X.corr(),False
imputation,SimpleMean,0.05,4,1,93,24,0,1865164443504,n/a,False
imputation,SimpleMean,0.05,4,2,93,24,0,1865164454768,n/a,False
imputation,SimpleMean,0.05,4,3,94,23,0,1865164445792,n/a,False
imputation,SimpleMean,0.05,4,4,94,23,0,1865164445088,n/a,False
imputation,SimpleMean,0.05,4,5,94,23,0,1865164445616,n/a,False
imputation,"KNN(k=5,dist)",0.05,4,1,93,24,0,1865203267344,n/a,False
imputation,"KNN(k=5,dist)",0.05,4,2,93,24,0,1865019560528,n/a,False
imputation,"KNN(k=5,dist)",0.05,4,3,94,23,0,1865185334992,n/a,False
imputation,"KNN(k=5,dist)",0.05,4,4,94,23,0,1865204652112,n/a,False
imputation,"KNN(k=5,dist)",0.05,4,5,94,23,0,1865204985936,n/a,False
imputation,RFECA_SVR(k=5),0.05,4,1,93,24,0,1865205236912,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,4,2,93,24,0,1865205236240,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,4,3,94,23,0,1865205237136,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,4,4,94,23,0,1865205237360,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,4,5,94,23,0,1865205237584,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,4,1,93,24,0,1865205237808,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,4,2,93,24,0,1865205238032,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,4,3,94,23,0,1865205238256,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,4,4,94,23,0,1865205238480,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,4,5,94,23,0,1865205238704,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,4,1,93,24,0,1865205238928,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,4,2,93,24,0,1865205239152,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,4,3,94,23,0,1865205239376,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,4,4,94,23,0,1865205239600,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,4,5,94,23,0,1865205239824,training_fold_X.corr(),False
classification,SimpleMean,0.05,4,1,93,24,0,1865164440336,n/a,False
classification,SimpleMean,0.05,4,2,93,24,0,1865164447200,n/a,False
classification,SimpleMean,0.05,4,3,94,23,0,1865164447552,n/a,False
classification,SimpleMean,0.05,4,4,94,23,0,1865164447904,n/a,False
classification,SimpleMean,0.05,4,5,94,23,0,1865164448256,n/a,False
classification,"KNN(k=5,dist)",0.05,4,1,93,24,0,1865204986512,n/a,False
classification,"KNN(k=5,dist)",0.05,4,2,93,24,0,1865206885520,n/a,False
classification,"KNN(k=5,dist)",0.05,4,3,94,23,0,1865223783824,n/a,False
classification,"KNN(k=5,dist)",0.05,4,4,94,23,0,1865224085072,n/a,False
classification,"KNN(k=5,dist)",0.05,4,5,94,23,0,1865224402704,n/a,False
classification,RFECA_SVR(k=5),0.05,4,1,93,24,0,1865225303248,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,4,2,93,24,0,1865225640144,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,4,3,94,23,0,1865225977008,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,4,4,94,23,0,1865226297968,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,4,5,94,23,0,1865226652144,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,4,1,93,24,0,1865243618544,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,4,2,93,24,0,1865243939280,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,4,3,94,23,0,1865244243600,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,4,4,94,23,0,1865244581392,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,4,5,94,23,0,1865244933520,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,4,1,93,24,0,1865245271536,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,4,2,93,24,0,1865245588880,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,4,3,94,23,0,1865245911184,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,4,4,94,23,0,1865246231696,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,4,5,94,23,0,1865246584944,training_fold_X.corr(),False
imputation,SimpleMean,0.05,5,1,93,24,0,1865164450192,n/a,False
imputation,SimpleMean,0.05,5,2,93,24,0,1865164439984,n/a,False
imputation,SimpleMean,0.05,5,3,94,23,0,1865164451776,n/a,False
imputation,SimpleMean,0.05,5,4,94,23,0,1865164446672,n/a,False
imputation,SimpleMean,0.05,5,5,94,23,0,1865164448432,n/a,False
imputation,"KNN(k=5,dist)",0.05,5,1,93,24,0,1865245022480,n/a,False
imputation,"KNN(k=5,dist)",0.05,5,2,93,24,0,1865061381904,n/a,False
imputation,"KNN(k=5,dist)",0.05,5,3,94,23,0,1865243670672,n/a,False
imputation,"KNN(k=5,dist)",0.05,5,4,94,23,0,1865246341456,n/a,False
imputation,"KNN(k=5,dist)",0.05,5,5,94,23,0,1865246675344,n/a,False
imputation,RFECA_SVR(k=5),0.05,5,1,93,24,0,1865246922288,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,5,2,93,24,0,1865246921616,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,5,3,94,23,0,1865246922512,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,5,4,94,23,0,1865246922736,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,5,5,94,23,0,1865246922960,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,5,1,93,24,0,1865246923184,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,5,2,93,24,0,1865246923408,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,5,3,94,23,0,1865246923632,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,5,4,94,23,0,1865246923856,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,5,5,94,23,0,1865246924080,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,5,1,93,24,0,1865246924304,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,5,2,93,24,0,1865246924528,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,5,3,94,23,0,1865246924752,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,5,4,94,23,0,1865246924976,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,5,5,94,23,0,1865246925200,training_fold_X.corr(),False
classification,SimpleMean,0.05,5,1,93,24,0,1865164453184,n/a,False
classification,SimpleMean,0.05,5,2,93,24,0,1865164453360,n/a,False
classification,SimpleMean,0.05,5,3,94,23,0,1865164453712,n/a,False
classification,SimpleMean,0.05,5,4,94,23,0,1865164454064,n/a,False
classification,SimpleMean,0.05,5,5,94,23,0,1865164454416,n/a,False
classification,"KNN(k=5,dist)",0.05,5,1,93,24,0,1865246675728,n/a,False
classification,"KNN(k=5,dist)",0.05,5,2,93,24,0,1865265139536,n/a,False
classification,"KNN(k=5,dist)",0.05,5,3,94,23,0,1865265457168,n/a,False
classification,"KNN(k=5,dist)",0.05,5,4,94,23,0,1865266053392,n/a,False
classification,"KNN(k=5,dist)",0.05,5,5,94,23,0,1865266092496,n/a,False
classification,RFECA_SVR(k=5),0.05,5,1,93,24,0,1865267024112,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,5,2,93,24,0,1865267344368,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,5,3,94,23,0,1865267662640,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,5,4,94,23,0,1865267999728,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,5,5,94,23,0,1865268321136,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,5,1,93,24,0,1865285189232,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,5,2,93,24,0,1865285591888,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,5,3,94,23,0,1865285896464,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,5,4,94,23,0,1865286201232,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,5,5,94,23,0,1865286538128,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,5,1,93,24,0,1865286874992,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,5,2,93,24,0,1865287261488,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,5,3,94,23,0,1865287566512,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,5,4,94,23,0,1865287968688,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,5,5,94,23,0,1865288322192,training_fold_X.corr(),False
imputation,SimpleMean,0.05,6,1,93,24,0,1865287632688,n/a,False
imputation,SimpleMean,0.05,6,2,93,24,0,1865287642896,n/a,False
imputation,SimpleMean,0.05,6,3,94,23,0,1865287642720,n/a,False
imputation,SimpleMean,0.05,6,4,94,23,0,1865287631808,n/a,False
imputation,SimpleMean,0.05,6,5,94,23,0,1865287633216,n/a,False
imputation,"KNN(k=5,dist)",0.05,6,1,93,24,0,1865286663056,n/a,False
imputation,"KNN(k=5,dist)",0.05,6,2,93,24,0,1865103137808,n/a,False
imputation,"KNN(k=5,dist)",0.05,6,3,94,23,0,1865288365072,n/a,False
imputation,"KNN(k=5,dist)",0.05,6,4,94,23,0,1865288365264,n/a,False
imputation,"KNN(k=5,dist)",0.05,6,5,94,23,0,1865288365456,n/a,False
imputation,RFECA_SVR(k=5),0.05,6,1,93,24,0,1865288593744,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,6,2,93,24,0,1865288593072,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,6,3,94,23,0,1865288593968,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,6,4,94,23,0,1865288594192,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,6,5,94,23,0,1865288594416,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,6,1,93,24,0,1865288594640,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,6,2,93,24,0,1865288594864,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,6,3,94,23,0,1865288595088,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,6,4,94,23,0,1865288595312,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,6,5,94,23,0,1865288595536,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,6,1,93,24,0,1865288595760,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,6,2,93,24,0,1865288595984,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,6,3,94,23,0,1865288596208,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,6,4,94,23,0,1865288596432,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,6,5,94,23,0,1865288593296,training_fold_X.corr(),False
classification,SimpleMean,0.05,6,1,93,24,0,1865287632512,n/a,False
classification,SimpleMean,0.05,6,2,93,24,0,1865287634976,n/a,False
classification,SimpleMean,0.05,6,3,94,23,0,1865287635328,n/a,False
classification,SimpleMean,0.05,6,4,94,23,0,1865287635680,n/a,False
classification,SimpleMean,0.05,6,5,94,23,0,1865287636032,n/a,False
classification,"KNN(k=5,dist)",0.05,6,1,93,24,0,1865288366224,n/a,False
classification,"KNN(k=5,dist)",0.05,6,2,93,24,0,1865306846032,n/a,False
classification,"KNN(k=5,dist)",0.05,6,3,94,23,0,1865307196496,n/a,False
classification,"KNN(k=5,dist)",0.05,6,4,94,23,0,1865307514128,n/a,False
classification,"KNN(k=5,dist)",0.05,6,5,94,23,0,1865307815376,n/a,False
classification,RFECA_SVR(k=5),0.05,6,1,93,24,0,1865308709712,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,6,2,93,24,0,1865309095760,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,6,3,94,23,0,1865309399856,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,6,4,94,23,0,1865309769968,training_fold_X.corr(),False
classification,RFECA_SVR(k=5),0.05,6,5,94,23,0,1865326688112,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,6,1,93,24,0,1865327008624,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,6,2,93,24,0,1865327328432,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,6,3,94,23,0,1865327666448,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,6,4,94,23,0,1865327971472,training_fold_X.corr(),False
classification,RFECA_SVR(k=10),0.05,6,5,94,23,0,1865328321808,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,6,1,93,24,0,1865328675312,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,6,2,93,24,0,1865328996016,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,6,3,94,23,0,1865329366576,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,6,4,94,23,0,1865329686832,training_fold_X.corr(),False
classification,RFECA_SVR(k=20),0.05,6,5,94,23,0,1865330007568,training_fold_X.corr(),False
imputation,SimpleMean,0.05,7,1,93,24,0,1865287638144,n/a,False
imputation,SimpleMean,0.05,7,2,93,24,0,1865287640080,n/a,False
imputation,SimpleMean,0.05,7,3,94,23,0,1865287639376,n/a,False
imputation,SimpleMean,0.05,7,4,94,23,0,1865287640256,n/a,False
imputation,SimpleMean,0.05,7,5,94,23,0,1865287639904,n/a,False
imputation,"KNN(k=5,dist)",0.05,7,1,93,24,0,1865328085136,n/a,False
imputation,"KNN(k=5,dist)",0.05,7,2,93,24,0,1865327083344,n/a,False
imputation,"KNN(k=5,dist)",0.05,7,3,94,23,0,1865329688848,n/a,False
imputation,"KNN(k=5,dist)",0.05,7,4,94,23,0,1865144647120,n/a,False
imputation,"KNN(k=5,dist)",0.05,7,5,94,23,0,1865244705232,n/a,False
imputation,RFECA_SVR(k=5),0.05,7,1,93,24,0,1865330033616,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,7,2,93,24,0,1865330032944,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,7,3,94,23,0,1865330033840,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,7,4,94,23,0,1865330034064,training_fold_X.corr(),False
imputation,RFECA_SVR(k=5),0.05,7,5,94,23,0,1865330034288,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,7,1,93,24,0,1865330034512,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,7,2,93,24,0,1865330034736,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,7,3,94,23,0,1865330034960,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,7,4,94,23,0,1865330035184,training_fold_X.corr(),False
imputation,RFECA_SVR(k=10),0.05,7,5,94,23,0,1865330035408,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,7,1,93,24,0,1865330035632,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,7,2,93,24,0,1865330035856,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,7,3,94,23,0,1865330036080,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,7,4,94,23,0,1865330036304,training_fold_X.corr(),False
imputation,RFECA_SVR(k=20),0.05,7,5,94,23,0,1865330032720,training_fold_X.corr(),False
classification,SimpleMean,0.05,7,1,93,24,0,1865287638848,n/a,False
classification,SimpleMean,0.05,7,2,93,24,0,1865287641664,n/a,False
