cohort,mechanism,missing_rate,metric,higher_is_better,method_a,method_b,mean_a,mean_b,delta_a_minus_b,delta_ci95_low,delta_ci95_high,wilcoxon_stat,p_value,rank_biserial_r,n_pairs,n_boot,note,p_holm
discovery,mcar,0.1,rmse,False,SimpleMean,RFECA_SVR(k=5),2.8483087786082413,2.0960004545578665,0.7523083240503741,0.677543986952895,0.8265186823795867,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.1,rmse,False,SimpleMean,RFECA_SVR(k=10),2.8483087786082413,2.250653198847436,0.5976555797608045,0.5190203291329836,0.67162479964308,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.1,rmse,False,SimpleMean,RFECA_SVR(k=20),2.8483087786082413,2.4792008052240244,0.3691079733842167,0.2752480641444615,0.4564140903326593,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.1,rmse,False,SimpleMean,MissForest,2.8483087786082413,1.833383794390508,1.0149249842177333,0.9508544793424992,1.080522081794881,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.1,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=5),2.0850778545925936,2.0960004545578665,-0.0109225999652731,-0.0765337011781989,0.0568034984266719,22.0,0.625,-0.1999999999999999,10,5000,,0.625
discovery,mcar,0.1,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=10),2.0850778545925936,2.250653198847436,-0.1655753442548426,-0.2323874529032361,-0.1063863691159109,0.0,0.001953125,-1.0,10,5000,,0.029296875
discovery,mcar,0.1,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=20),2.0850778545925936,2.4792008052240244,-0.3941229506314305,-0.475809246126147,-0.3039620834104002,0.0,0.001953125,-1.0,10,5000,,0.029296875
discovery,mcar,0.1,rmse,False,"KNN(k=5,dist)",MissForest,2.0850778545925936,1.833383794390508,0.2516940602020859,0.2081623573430472,0.2954843355954918,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.1,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=10),2.0960004545578665,2.250653198847436,-0.1546527442895695,-0.1979570356620062,-0.1123236612397072,0.0,0.001953125,-1.0,10,5000,,0.029296875
discovery,mcar,0.1,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),2.0960004545578665,2.4792008052240244,-0.3832003506661574,-0.4522634543797402,-0.3149865174260842,0.0,0.001953125,-1.0,10,5000,,0.029296875
discovery,mcar,0.1,rmse,False,RFECA_SVR(k=5),MissForest,2.0960004545578665,1.833383794390508,0.2626166601673591,0.2204524936605573,0.3036471386032139,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.1,rmse,False,RFECA_SVR(k=10),RFECA_SVR(k=20),2.250653198847436,2.4792008052240244,-0.2285476063765878,-0.2777555334818281,-0.1772510310001411,0.0,0.001953125,-1.0,10,5000,,0.029296875
discovery,mcar,0.1,rmse,False,RFECA_SVR(k=10),MissForest,2.250653198847436,1.833383794390508,0.4172694044569285,0.3691003728967036,0.472842469858839,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.1,rmse,False,RFECA_SVR(k=20),MissForest,2.4792008052240244,1.833383794390508,0.6458170108335165,0.5718046098933418,0.715605505620173,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,SimpleMean,"KNN(k=5,dist)",2.7960689101501357,2.0782866261679245,0.7177822839822106,0.671213341285623,0.7628355829608703,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,SimpleMean,RFECA_SVR(k=5),2.7960689101501357,2.1743004675557405,0.6217684425943943,0.5707499582903819,0.6704818776275081,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,SimpleMean,RFECA_SVR(k=10),2.7960689101501357,2.322705123103224,0.4733637870469108,0.4341244790730308,0.5120380646497589,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,SimpleMean,RFECA_SVR(k=20),2.7960689101501357,2.626057769284176,0.1700111408659583,0.1027778219498068,0.2303257029500823,1.0,0.00390625,0.9636363636363636,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,SimpleMean,MissForest,2.7960689101501357,1.8573458378272776,0.9387230723228568,0.9134110560480656,0.9656250943431028,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=5),2.0782866261679245,2.1743004675557405,-0.0960138413878162,-0.131809990467826,-0.0623991001585842,0.0,0.001953125,-1.0,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=10),2.0782866261679245,2.322705123103224,-0.2444184969352997,-0.281173014850606,-0.2089540286008614,0.0,0.001953125,-1.0,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=20),2.0782866261679245,2.626057769284176,-0.5477711431162522,-0.6204844132859335,-0.4813356745288044,0.0,0.001953125,-1.0,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,"KNN(k=5,dist)",MissForest,2.0782866261679245,1.8573458378272776,0.2209407883406461,0.1832354517908751,0.266934220446776,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=10),2.1743004675557405,2.322705123103224,-0.1484046555474834,-0.1828063543967101,-0.1140731301151901,0.0,0.001953125,-1.0,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),2.1743004675557405,2.626057769284176,-0.4517573017284359,-0.5157047836777549,-0.3912293090631161,0.0,0.001953125,-1.0,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,RFECA_SVR(k=5),MissForest,2.1743004675557405,1.8573458378272776,0.3169546297284624,0.2637946830488034,0.3719003761838724,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,RFECA_SVR(k=10),RFECA_SVR(k=20),2.322705123103224,2.626057769284176,-0.3033526461809525,-0.3507659997329753,-0.260090325449661,0.0,0.001953125,-1.0,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,RFECA_SVR(k=10),MissForest,2.322705123103224,1.8573458378272776,0.4653592852759459,0.4361720705364691,0.4933324917025992,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.2,rmse,False,RFECA_SVR(k=20),MissForest,2.626057769284176,1.8573458378272776,0.7687119314568983,0.7107241729763176,0.8304199599224696,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.3,rmse,False,SimpleMean,"KNN(k=5,dist)",2.785821428510163,2.154171445924004,0.6316499825861595,0.5925896446496502,0.6678854124408267,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.3,rmse,False,SimpleMean,RFECA_SVR(k=5),2.785821428510163,2.320350083104958,0.465471345405205,0.4339044413072694,0.5004000759651095,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.3,rmse,False,SimpleMean,RFECA_SVR(k=10),2.785821428510163,2.5591873431285808,0.2266340853815819,0.1448568413451474,0.2889583916922065,1.0,0.00390625,0.9636363636363636,10,5000,,0.029296875
discovery,mcar,0.3,rmse,False,SimpleMean,RFECA_SVR(k=20),2.785821428510163,2.825793539666974,-0.0399721111568116,-0.0996341886140367,0.0133431231503462,19.0,0.431640625,-0.3090909090909091,10,5000,,0.431640625
discovery,mcar,0.3,rmse,False,SimpleMean,MissForest,2.785821428510163,1.925343403590792,0.8604780249193708,0.8300732866609523,0.8903435264012851,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.3,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=5),2.154171445924004,2.320350083104958,-0.1661786371809544,-0.2039275487422765,-0.1092965041931087,1.0,0.00390625,-0.9636363636363636,10,5000,,0.029296875
discovery,mcar,0.3,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=10),2.154171445924004,2.5591873431285808,-0.4050158972045775,-0.4798967023595406,-0.334550280291728,0.0,0.001953125,-1.0,10,5000,,0.029296875
discovery,mcar,0.3,rmse,False,"KNN(k=5,dist)",RFECA_SVR(k=20),2.154171445924004,2.825793539666974,-0.6716220937429711,-0.7234575382046701,-0.6025943257990287,0.0,0.001953125,-1.0,10,5000,,0.029296875
discovery,mcar,0.3,rmse,False,"KNN(k=5,dist)",MissForest,2.154171445924004,1.925343403590792,0.2288280423332113,0.1826417779978444,0.2837250398878949,0.0,0.001953125,1.0,10,5000,,0.029296875
discovery,mcar,0.3,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=10),2.320350083104958,2.5591873431285808,-0.2388372600236231,-0.2999434708107873,-0.1865369442238413,0.0,0.001953125,-1.0,10,5000,,0.029296875
discovery,mcar,0.3,rmse,False,RFECA_SVR(k=5),RFECA_SVR(k=20),2.320350083104958,2.825793539666974,-0.5054434565620166,-0.5357112946698153,-0.4768772867835862,0.0,0.001953125,-1.0,10,5000,,0.029296875
